state,date,co2_per_capita,prcp,snow,tavg,gdp_per_capita,eprod_per_capita,euse_per_capita,eflow_per_capita,yearly_num_plants,yearly_renew_pct,yearly_fossil_pct,yearly_coal_pct,republican_vote_pct,yearly_pop_density,avg_facility_age,avg_weighted_facility_age
FL,2006-10-01,0.6085234057485582,1.81,0.0,68.7,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,113.81481481481481,27712173.525925927
FL,2006-11-01,0.5070315787590569,0.4,0.0,60.0,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,112.70370370370371,22915625.619814817
FL,2006-12-01,0.5366095694443603,2.9,0.0,60.3,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,4.76,0.0036196419990323107,107.27777777777777,24473623.4
FL,2007-01-01,0.5421972995521194,2.33,0.0,56.5,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,115.6470588235294,26775514.320588235
FL,2007-02-01,0.4993088697082651,2.4,0.0,54.4,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,120.41176470588235,24635842.101960786
FL,2007-03-01,0.4998664899229861,2.22,0.0,62.8,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,112.82352941176471,24983133.237058822
FL,2007-04-01,0.51905592785478,1.02,0.0,65.5,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,125.01960784313725,27166038.062352944
FL,2007-05-01,0.6160483344205596,1.12,0.0,71.8,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,126.15686274509804,32379546.461372547
FL,2007-06-01,0.6821866740796224,6.68,0.0,78.5,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,128.58823529411765,36162032.16588236
FL,2007-07-01,0.7412614919596978,9.48,0.0,81.7,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,129.72549019607843,39598559.04588235
FL,2007-08-01,0.8092898992162498,3.57,0.0,83.0,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,132.07843137254903,43791562.87607843
FL,2007-09-01,0.704063108230134,5.43,0.0,78.8,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,130.7058823529412,38434641.99235294
FL,2007-10-01,0.6759165851383085,8.85,0.0,73.7,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,133.33333333333334,37955984.592745095
FL,2007-11-01,0.5030591132589228,0.17,0.0,59.9,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,129.72549019607843,28276253.50078431
FL,2007-12-01,0.5318469643303769,2.74,0.0,59.4,0.05021212072708378,0.02788144627986238,0.23976687081694192,-0.21188542453707954,51.0,0.0006851596998013,0.8358684159416148,0.3012567738075095,,0.003580061283192658,121.3529411764706,29852090.61
FL,2008-01-01,0.5341224178044244,2.63,0.0,52.5,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,116.0,25820730.051694915
FL,2008-02-01,0.4826789300980364,5.22,0.0,57.6,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,112.88135593220339,23885817.410508476
FL,2008-03-01,0.49254923865073735,3.5,0.0,60.1,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,116.59322033898304,24896729.311016947
FL,2008-04-01,0.5052052459869366,2.34,0.0,66.1,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,121.67796610169492,25995735.295254238
FL,2008-05-01,0.6276417619831919,0.66,0.0,73.7,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,123.96610169491525,31974361.705423728
FL,2008-06-01,0.6591106665000657,8.22,0.0,79.8,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,122.94915254237289,33605030.11322034
FL,2008-07-01,0.6802509035717823,8.73,0.0,80.5,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,120.55932203389831,33946962.915762715
FL,2008-08-01,0.6923324518595662,16.83,0.0,81.0,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,124.84745762711864,36214421.77610169
FL,2008-09-01,0.6523180130083679,5.85,0.0,77.9,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,118.9322033898305,33909012.823728815
FL,2008-10-01,0.5591009132197047,1.62,0.0,67.9,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,121.86440677966101,29282783.90220339
FL,2008-11-01,0.46739432486268234,1.01,0.0,57.7,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,119.9322033898305,24166066.275084745
FL,2008-12-01,0.4597022574519068,0.59,0.0,59.0,0.048132575137074717,0.02934085664374824,0.22935990960369035,-0.2000190529599421,59.0,0.0009386313363909,0.8202508060374468,0.295139091843882,,0.003549247988306988,110.38983050847457,23545180.65254237
FL,2009-01-01,0.48967212975275787,3.01,0.0,52.9,0.045059595840675454,0.02793223309253101,0.21971764431895016,-0.19178541122641915,64.0,0.0009987139021257,0.8329638656544991,0.2477747195959952,,0.00352539832958802,112.296875,23950078.5965625
FL,2009-02-01,0.41733304383014,0.98,0.0,53.0,0.045059595840675454,0.02793223309253101,0.21971764431895016,-0.19178541122641915,64.0,0.0009987139021257,0.8329638656544991,0.2477747195959952,,0.00352539832958802,116.84375,20897260.179375
FL,2009-03-01,0.42918854651383476,4.79,0.0,62.0,0.045059595840675454,0.02793223309253101,0.21971764431895016,-0.19178541122641915,64.0,0.0009987139021257,0.8329638656544991,0.2477747195959952,,0.00352539832958802,112.453125,22085792.3671875
FL,2009-04-01,0.4708634648792954,5.9,0.0,66.6,0.045059595840675454,0.02793223309253101,0.21971764431895016,-0.19178541122641915,64.0,0.0009987139021257,0.8329638656544991,0.2477747195959952,,0.00352539832958802,116.953125,25271075.800625
