"STATION","NAME","DATE","PRCP","SNOW","TAVG"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-01","2.43","0.0","51.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-02","2.19","0.0","51.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-03","4.48","0.0","60.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-04","1.57","0.0","69.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-05","2.39","0.0","71.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-06","5.89","0.0","78.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-07","6.55","0.0","82.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-08","11.38","0.0","79.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-09","4.92","0.0","79.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-10","8.44","0.0","70.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-11","5.67",,"56.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2002-12","5.09","0.0","48.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-01","1.04","0.0","44.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-02","2.46","0.0","50.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-03","7.20","0.0","61.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-04","5.17","0.0","64.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-05","4.80","0.0","73.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-06","6.58","0.0","78.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-07","9.11","0.0","81.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-08","3.83","0.0","81.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-09","4.46","0.0","74.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-10","3.69","0.0","66.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-11","0.82","0.0","62.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2003-12","1.87","0.0","47.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-01","1.57","0.0","46.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-02","4.40","0.0","47.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-03","0.36","0.0","59.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-04","4.11","0.0","64.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-05","3.04","0.0","75.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-06","3.50","0.0","80.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-07","3.78","0.0","82.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-08","10.99","0.0","79.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-09","3.72","0.0","76.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-10","1.39","0.0","69.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-11","1.37","0.0","59.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2004-12","1.04","0.0","49.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-01","1.70","0.0","50.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-02","3.07","0.0","51.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-03","4.31","0.0","55.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-04","1.74","0.0","63.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-05","5.17","0.0","69.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-06","4.68","0.0","78.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-07","3.22","0.0","83.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-08","9.30","0.0","82.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-09","0.97","0.0","79.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-10","5.43","0.0","67.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-11","3.34","0.0","60.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2005-12","3.25","0.0","49.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-01","2.93","0.0","54.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-02","3.30","0.0","50.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-03","0.44","0.0","57.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-04","2.99","0.0","68.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-05","2.72","0.0","72.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-06","10.72","0.0","78.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-07","3.87","0.0","82.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-08","9.11","0.0","82.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-09","4.31","0.0","75.5"
