,state,year,yearly_population,prcp,snow,tavg,yearly_gdp_rel_2017,yearly_energy_prod,yearly_energy_use,yearly_energy_flow,yearly_num_plants,yearly_pop_density,yearly_energy_renew,yearly_energy_fossil,yearly_energy_total,yearly_renew_pct,yearly_fossil_pct,total_co2
902,NC,2017,10172498.0,3.7258333333333336,0.19166666666666668,63.11666666666667,546810.1,603137.0,2504985.0,-1901848.0,26.0,0.005290834168755701,9402878.0,73301342.0,128468117.0,0.0731923080961792,0.5705800295959814,52864802.482
903,NC,2018,10273864.0,4.9325,0.5833333333333334,62.583333333333336,556573.7,612065.0,2591296.0,-1979231.0,27.0,0.0052386327091734,13258579.0,75769299.0,134249497.0,0.09876073502159928,0.5643916788753406,53636925.516
904,NC,2019,10369657.0,4.503333333333333,0.008333333333333333,63.449999999999996,567975.0,612425.0,2562032.0,-1949607.0,26.0,0.0051902391757027,14160223.0,72011098.0,131173861.0,0.1079500358688077,0.5489744484993089,50997473.883
905,NC,2020,,,,,564504.4,629785.0,2358842.0,-1729057.0,25.0,,16777512.0,62311201.0,124363443.0,0.1349071044937216,0.5010411379491962,40194473.825
906,NC,2021,,,,,600217.3,632107.0,2516119.0,-1884012.0,,,16450622.0,68044014.0,129923364.0,0.1266178883730258,0.5237242317709693,43649907.615
907,NC,2022,,,,,619537.2,625908.0,2568782.0,-1942874.0,,,16496989.0,73082891.0,134257088.0,0.1228761121349511,0.5443503362742382,44089886.499
908,NC,2023,,,,,638067.3,,,,,,16213531.0,66076780.0,126553394.0,0.1281161293864627,0.5221257045069846,39810255.81
909,NC,2024,,,,,,,,,,,,,,,,45456146.376
910,ND,1990,637685.0,1.4075,3.0749999999999997,41.90833333333334,,677585.0,309734.0,367851.0,,0.1108760594964598,1711148.0,25282113.0,26993261.0,0.0633916739441003,0.9366083260558996,30045220.541379996
911,ND,1991,635753.0,1.9083333333333332,4.2749999999999995,41.90833333333334,,674405.0,319574.0,354831.0,,0.1112130025340029,1756684.0,25882333.0,27679148.0,0.0634659708456344,0.9350841651628872,30757991.824339997
912,ND,1992,638223.0,1.4625000000000001,4.383333333333333,40.71666666666667,,683870.0,326186.0,357684.0,,0.11078259479836979,1698854.0,27029520.0,28766897.0,0.0590558654970676,0.9396049911118324,31980471.251299996
913,ND,1993,641216.0,1.8783333333333332,3.4250000000000003,38.800000000000004,,681124.0,329622.0,351502.0,,0.1102654955584389,1415110.0,27208907.0,28663410.0,0.0493699109770958,0.9492557584739568,32067855.774239995
914,ND,1994,644804.0,1.9941666666666666,4.425,40.59166666666667,,666255.0,338628.0,327627.0,,0.10965192523619578,1856461.0,27242002.0,29155825.0,0.063673759874742,0.9343588116611348,32119021.697509997
915,ND,1995,647832.0,2.26375,4.8500000000000005,40.18333333333333,,641590.0,345525.0,296065.0,,0.10913940651279959,2457401.0,26481214.0,29004247.0,0.0847255576054086,0.9130116013699648,31330616.516209994
916,ND,1996,650382.0,1.53,8.008333333333333,36.74166666666667,,657016.0,347336.0,309680.0,,0.1087114957056007,3150873.0,27705768.0,30908490.0,0.1019419906957602,0.8963805090446023,32736316.399819996
917,ND,1997,649716.0,2.1277777777777778,5.711111111111111,44.077777777777776,22695.3,677611.0,353277.0,324334.0,7.0,0.1088229318656151,3319577.0,26484570.0,29852603.0,0.1111989128720199,0.8871779120902791,35808196.25
918,ND,1998,647532.0,1.8966666666666665,4.208333333333333,42.375,23971.3,676857.0,343412.0,333445.0,7.0,0.1091899705342747,2295948.0,28322113.0,30671951.0,0.0748549709146314,0.9233880492310385,38224666.575
919,ND,1999,644259.0,1.8158333333333332,4.225,41.13333333333333,24069.599999999995,678416.0,370208.0,308208.0,7.0,0.10974468342700679,2609159.0,28749559.0,31417403.0,0.0830482073900252,0.915083878829832,37574080.35
920,ND,2000,642023.0,2.0575,3.4333333333333336,40.025,24990.2,676324.0,377163.0,299161.0,7.0,0.1101268957654165,2122561.0,29132247.0,31311196.0,0.0677892023032272,0.9304099083279987,37150464.975
921,ND,2001,639062.0,1.795,3.1999999999999997,41.24166666666667,25329.8,662043.0,404340.0,257703.0,7.0,0.11063715257674518,1332076.0,28927597.0,30332072.0,0.0439164195574901,0.9536967009705108,36748640.67
922,ND,2002,638168.0,1.8283333333333334,2.1750000000000003,40.15,26592.099999999995,662287.0,397589.0,264698.0,7.0,0.1107921425079289,1592616.0,29658142.0,31306312.0,0.0508720413953582,0.9473534282798944,36937497.766
923,ND,2003,638817.0,1.4841666666666666,3.591666666666667,39.56666666666667,28326.7,655239.0,396626.0,258613.0,7.0,0.1106795842940936,1782782.0,29488649.0,31322129.0,0.0569176507765484,0.9414637491595798,37345093.214
924,ND,2004,644705.0,1.7841666666666667,4.616666666666667,38.583333333333336,28636.2,656343.0,400207.0,256136.0,7.0,0.1096687632327964,1760387.0,28111699.0,29936106.0,0.058804809149192595,0.9390566361570204,37084505.617
925,ND,2005,646089.0,2.0591666666666666,2.775,40.46666666666667,29629.0,680454.0,405699.0,274755.0,7.0,0.1094338396103323,1562169.0,30301036.0,31932615.0,0.048920797748634094,0.9489055625416208,36806133.585
926,ND,2006,649422.0,1.2825,3.375,42.43333333333333,30911.400000000005,712257.0,411468.0,300789.0,7.0,0.10887219712298009,1890519.0,28928135.0,30881137.0,0.0612192161188883,0.9367574451679029,35951929.559
927,ND,2007,652822.0,1.7575,4.383333333333334,40.074999999999996,32529.0,753272.0,433251.0,320021.0,7.0,0.1083051735388819,1926165.0,29230945.0,31224105.0,0.06168839747368251,0.9361659845814637,34679303.397
928,ND,2008,657569.0,2.0316666666666667,4.3500000000000005,37.55833333333333,35030.4,857465.0,437119.0,420346.0,7.0,0.1075233169446856,2946248.0,29721271.0,32734579.0,0.0900041512676854,0.9079472505206191,35096896.870000005
929,ND,2009,664968.0,1.4874999999999998,3.7416666666666667,38.25833333333333,35971.3,991838.0,424781.0,567057.0,7.0,0.10632692099469439,4472781.0,29668588.0,34196467.0,0.1307965819977835,0.8675921989251112,34818308.477
930,ND,2010,675097.0,2.3141666666666665,2.6916666666666664,41.541666666666664,38697.4,1208383.0,459451.0,748932.0,7.0,0.10473161634550292,6137759.0,28516613.0,34739542.0,0.17667932985414722,0.8208689970639221,33609780.639
931,ND,2011,687257.0,1.6458333333333333,3.558333333333333,41.083333333333336,43300.4,1465539.0,507052.0,958487.0,7.0,0.1028785447074384,7815632.0,27170947.0,35079900.0,0.2227951619018298,0.7745445967633887,32575914.527
932,ND,2012,705347.0,1.4316666666666666,2.6333333333333333,43.63333333333333,53326.80000000001,2084191.0,530804.0,1553387.0,7.0,0.10024002370464462,7751739.0,28269215.0,36125159.0,0.21458006593133608,0.782535379290649,33214503.351
933,ND,2013,727655.0,1.6391666666666669,5.0,37.666666666666664,54690.9,2579745.0,572679.0,2007066.0,9.0,0.0971669266341879,7371379.0,27565151.0,35021673.0,0.210480493036412,0.7870883552593275,32601943.503
934,ND,2014,744628.0,1.9108333333333334,3.483333333333333,38.074999999999996,60193.0,3200832.0,615627.0,2585205.0,10.0,0.0949521103154864,8733772.0,27654500.0,36462508.0,0.2395274620166007,0.758436583682066,33045282.1
935,ND,2015,762814.0,1.7766666666666666,2.441666666666667,42.708333333333336,58694.5,3618283.0,584304.0,3033979.0,10.0,0.09268838799497651,8599872.0,28471916.0,37156612.0,0.2314493043660708,0.7662678179592909,33908854.865
936,ND,2016,764781.0,2.23,3.0500000000000003,44.416666666666664,54756.0,3432533.0,555924.0,2876609.0,10.0,0.0924499954889046,10083927.0,27681566.0,37856452.0,0.2663727440701521,0.7312245215161738,32724444.372
937,ND,2017,766807.0,1.4408333333333332,3.025,42.2,56530.19999999999,3617994.0,595572.0,3022422.0,9.0,0.0922057310379274,13941340.0,27468223.0,41505074.0,0.3358948354121715,0.661803976063264,32390899.821000002
938,ND,2018,771499.0,1.7616666666666667,4.325,38.975,58516.4,4150052.0,624544.0,3525508.0,9.0,0.0916449664873188,13913067.0,28598281.0,42615321.0,0.3264803989156857,0.6710797978032361,33592901.368
939,ND,2019,776548.0,2.3441666666666667,7.808333333333334,37.125,59408.5,4631295.0,641112.0,3990183.0,9.0,0.09104910449836971,14392317.0,26655609.0,41147324.0,0.3497752855082386,0.6478090531476604,31158349.71
940,ND,2020,,,,,55850.6,4192301.0,619606.0,3572695.0,9.0,,16084249.0,26015940.0,42176424.0,0.3813563947479284,0.616836078848221,30155165.041
941,ND,2021,,,,,56419.19999999999,4218145.0,653810.0,3564335.0,,,16924256.0,26013614.0,43032378.0,0.3932912097026104,0.6045125835248983,30156411.873
942,ND,2022,,,,,55988.0,4114359.0,670608.0,3443751.0,,,18041297.0,26313825.0,44400956.0,0.4063267691803753,0.5926409557487906,30461582.817
943,ND,2023,,,,,60348.6,,,,,,16595811.0,25411607.0,42068807.0,0.3944920758033381,0.6040486719768402,28434941.11
944,ND,2024,,,,,,,,,,,,,,,,29751804.607
945,NE,1990,1581660.0,2.1925,2.2583333333333333,52.199999999999996,,124747.0,526493.0,-401746.0,,0.04890937369599021,1140093.0,12982196.0,21633587.0,0.0527001370600261,0.6000944734685006,14633145.408419998
946,NE,1991,1595919.0,3.1300000000000003,2.641666666666667,51.60833333333333,,129264.0,536262.0,-406998.0,,0.04847238487667601,1044671.0,13908014.0,23000347.0,0.04541979301442709,0.6046871379810053,15502497.622259999
947,NE,1992,1611687.0,2.893333333333333,1.8,51.15833333333333,,136677.0,525031.0,-388354.0,,0.0479981534876188,1075446.0,12595149.0,22425498.0,0.0479563932091942,0.5616441159968889,14274565.067729998
948,NE,1993,1625590.0,3.565,2.766666666666667,48.458333333333336,,117190.0,553948.0,-436758.0,,0.0475876451011632,1001663.0,14948311.0,22760857.0,0.0440081408182477,0.6567551915993322,16787840.68621
949,NE,1994,1639041.0,2.210833333333333,2.4250000000000003,50.916666666666664,,113934.0,576203.0,-462269.0,,0.0471971109935627,1311883.0,14316586.0,21983131.0,0.0596768040003036,0.6512532723386855,16144065.19077
950,NE,1995,1656992.0,2.7566666666666664,1.5222222222222221,54.82222222222222,,139927.0,604571.0,-464644.0,,0.0466858017419516,1426058.0,16376526.0,25304300.0,0.0563563505016933,0.6471835221681691,18305708.32849
951,NE,1996,1673740.0,2.766,0.62,53.260000000000005,,163985.0,634831.0,-470846.0,,0.0462186480576433,1601919.0,16280842.0,27351109.0,0.0585687037406783,0.5952534502348699,18331666.626679998
952,NE,1997,1686418.0,2.4741666666666666,0.0,50.28333333333333,73974.1,169302.0,648029.0,-478727.0,9.0,0.0458711897050434,1672419.0,17490997.0,28449267.0,0.058786013713464,0.6148136259538778,20844509.676
953,NE,1998,1695816.0,3.313333333333333,0.3333333333333333,53.041666666666664,75750.0,159911.0,664539.0,-504628.0,9.0,0.0456169773135764,1682834.0,18837561.0,28796791.0,0.05843824751167579,0.6541548674642255,22403444.473
954,NE,1999,1704764.0,3.2258333333333336,2.375,52.550000000000004,77421.1,178350.0,654753.0,-476403.0,11.0,0.0453775419940824,1719030.0,18229427.0,30055751.0,0.0571947112550939,0.6065204293181694,22021099.409
955,NE,2000,1713820.0,2.2591666666666668,2.5083333333333333,51.85833333333333,80268.2,165633.0,658506.0,-492873.0,11.0,0.045137762425458895,1500724.0,18963946.0,29109863.0,0.0515537981061607,0.6514611903188964,21602700.643
956,NE,2001,1719836.0,2.3916666666666666,1.6500000000000001,52.324999999999996,82268.1,171657.0,657467.0,-485810.0,11.0,0.0449798701736677,1126752.0,20615626.0,30485212.0,0.0369606089667344,0.6762500454318637,24057564.626000002
957,NE,2002,1728292.0,2.171666666666667,1.7333333333333334,52.15,83433.2,185965.0,669263.0,-483298.0,10.0,0.04475979753421291,1105564.0,20377594.0,31618494.0,0.0349657387224072,0.6444833836804498,23450954.943
958,NE,2003,1738643.0,1.9400000000000002,2.975,50.94166666666666,88310.7,167896.0,679287.0,-511391.0,11.0,0.0444933203653654,1018331.0,21384103.0,30455984.0,0.0334361549441318,0.7021314103658578,24626105.566
959,NE,2004,1749370.0,2.8191666666666673,3.591666666666667,51.39166666666667,90607.60000000002,208164.0,691989.0,-483825.0,12.0,0.0442204908052613,951452.0,20776343.0,32008709.0,0.0297247852139241,0.6490840664645363,23881772.758
960,NE,2005,1761497.0,1.9541666666666666,2.375,52.916666666666664,94556.0,195462.0,698763.0,-503301.0,13.0,0.0439160554914371,968081.0,21652159.0,31464734.0,0.0307671757212376,0.6881405385470604,24886595.520999998
961,NE,2006,1772693.0,2.4225,1.0999999999999999,53.40833333333333,97322.8,204132.0,714308.0,-510176.0,13.0,0.0436386898351829,1154633.0,21460666.0,31669969.0,0.0364582927125694,0.6776345755185299,24423522.931
962,NE,2007,1783440.0,3.2575000000000003,3.125,51.725,99780.7,257245.0,754423.0,-497178.0,13.0,0.043375723321221894,564209.0,20775698.0,32442699.0,0.017390939021442,0.6403813073628677,23461852.879
963,NE,2008,1796378.0,3.0475,1.6166666666666665,49.30833333333334,99860.10000000002,289496.0,792610.0,-503114.0,13.0,0.04306331963539959,560640.0,22272915.0,32373522.0,0.0173178562406648,0.6879978953170434,24780267.163
964,NE,2009,1812683.0,2.328333333333333,3.6750000000000003,49.76666666666667,99986.39999999998,288270.0,774225.0,-485955.0,13.0,0.04267596706098079,816324.0,23684230.0,34001892.0,0.0240081934264128,0.6965562386940115,27467724.808
965,NE,2010,1830194.0,2.9183333333333334,2.3000000000000003,51.449999999999996,103940.8,400708.0,857853.0,-457145.0,12.0,0.042267650314666,1735501.0,23768660.0,36630006.0,0.0473792169185011,0.648884960597604,26402128.378
966,NE,2011,1843937.0,2.393333333333333,2.858333333333333,51.84166666666667,109734.2,370291.0,848558.0,-478267.0,11.0,0.0419526263641328,2668113.0,26428345.0,36095051.0,0.0739190810396694,0.7321874957317555,28598639.425
967,NE,2012,1859140.0,1.885,1.6833333333333333,55.775,109686.3,337622.0,837756.0,-500134.0,11.0,0.0416095614101143,2540683.0,25811899.0,34217292.0,0.0742514340410106,0.7543524776887662,27326422.08
968,NE,2013,1873681.0,2.4183333333333334,2.65,50.63333333333333,111382.2,346751.0,856163.0,-509412.0,13.0,0.0412866437776761,2925675.0,27246307.0,37104628.0,0.0788493284449584,0.7343102051851861,29218775.391
969,NE,2014,1890242.0,3.2633333333333336,1.4666666666666668,50.425000000000004,115651.89999999998,404498.0,858906.0,-454408.0,12.0,0.0409249186083051,3894720.0,25370547.0,39431291.0,0.0987723176499597,0.6434115230972275,27180787.321000002
970,NE,2015,1904766.0,3.7099999999999995,2.0749999999999997,53.35833333333334,119640.8,410610.0,834899.0,-424289.0,14.0,0.0406128626823452,4865443.0,24622267.0,39883391.0,0.121991708277764,0.617356407834028,26074179.084
971,NE,2016,1921616.0,2.8874999999999997,1.3666666666666665,55.05833333333334,121303.10000000002,413489.0,846208.0,-432719.0,17.0,0.0402567422419463,4658776.0,22417685.0,36524869.0,0.127550792858422,0.6137649665492297,23273574.247
972,NE,2017,1934551.0,2.2041666666666666,0.9916666666666667,54.074999999999996,123219.89999999998,401581.0,837916.0,-436335.0,16.0,0.0399875733438922,6588400.0,21808558.0,35406982.0,0.1860762942179031,0.6159394776996243,23207642.855
973,NE,2018,1945483.0,3.0691666666666664,1.95,51.583333333333336,125543.39999999998,390545.0,873386.0,-482841.0,14.0,0.0397628763654064,6958291.0,24282472.0,36966216.0,0.188233791632879,0.6568828142972492,25419852.294
974,NE,2019,1954962.0,3.33,3.933333333333333,51.28333333333333,127568.89999999998,408336.0,865744.0,-457408.0,17.0,0.0395700785999932,8583050.0,21678447.0,37297615.0,0.2301232934062942,0.5812287729389667,22878059.433
975,NE,2020,,,,,126734.89999999998,359639.0,812464.0,-452825.0,16.0,,10559039.0,20011390.0,36848681.0,0.2865513422312185,0.543069370651286,21493209.424
976,NE,2021,,,,,134939.9,397603.0,843312.0,-445709.0,,,10775718.0,20162112.0,37910898.0,0.2842380045969895,0.5318289215939965,20980484.426
977,NE,2022,,,,,139440.9,394701.0,846389.0,-451688.0,,,13745249.0,21240560.0,40692718.0,0.3377815411592806,0.5219744721893484,21984554.899
978,NE,2023,,,,,145019.6,,,,,,13067525.0,19362445.0,39445955.0,0.3312766797001112,0.49086008945657406,19838271.016
979,NE,2024,,,,,,,,,,,,,,,,18080119.203
980,NH,1990,1112384.0,8.7675,24.733333333333334,29.325,,76857.0,256611.0,-179754.0,,0.008406269777343,1881087.0,5305696.0,12405196.0,0.1516370237116769,0.4276994897944377,5293783.14795
981,NH,1991,1109929.0,8.194166666666666,20.724999999999998,28.525000000000002,,100923.0,246331.0,-145408.0,,0.0084248632119712,1585286.0,4760228.0,14221341.0,0.11147232880499798,0.3347242710796401,4865036.366520001
982,NH,1992,1117784.0,6.666666666666667,19.64166666666667,26.21666666666667,,114946.0,255293.0,-140347.0,,0.0083656591971257,1393631.0,4657362.0,15117253.0,0.0921881111601426,0.3080825597084338,4726514.58037
983,NH,1993,1129458.0,6.574166666666667,19.383333333333333,27.008333333333336,,127746.0,255507.0,-127761.0,,0.0082791923205643,1410609.0,4579317.0,16242760.0,0.0868454006585087,0.2819297336167006,4912930.63371
984,NH,1994,1142560.0,7.084166666666667,19.658333333333335,26.974999999999998,,95109.0,257447.0,-162338.0,,0.0081842529057554,1461327.0,4716819.0,13462499.0,0.108547974636804,0.3503672683652567,4849374.74604
985,NH,1995,1157561.0,7.6025,19.541666666666668,27.450000000000003,,118070.0,261569.0,-143499.0,,0.0080781919916099,1369890.0,4633548.0,15434379.0,0.08875575752027338,0.3002095516768119,4782314.61488
986,NH,1996,1174719.0,9.85,28.5,26.75,,137736.0,271947.0,-134211.0,,0.0079602015460718,1919205.0,4207538.0,17063649.0,0.11247330509435578,0.2465790289052476,4550432.6832799995
987,NH,1997,1189425.0,9.864166666666666,39.275,25.53333333333333,51026.6,114990.0,272487.0,-157497.0,3.0,0.0078617819534649,1621591.0,5193941.0,15880223.0,0.10211386830021212,0.3270697772946891,5944200.125
988,NH,1998,1205940.0,8.65,19.341666666666665,30.041666666666668,54954.5,117740.0,275386.0,-157646.0,3.0,0.0077541171202547,1596748.0,4990228.0,16088853.0,0.0992456081238358,0.3101667968499681,5631125.575
989,NH,1999,1222014.0,8.707500000000001,22.683333333333334,28.958333333333332,56913.1,119957.0,286067.0,-166110.0,3.0,0.0076521218251182,1411282.0,4974731.0,16189247.0,0.08717403595114699,0.3072861264022965,5578223.475
990,NH,2000,1239882.0,8.113333333333333,25.95,27.291666666666668,60742.5,111548.0,302941.0,-191393.0,2.0,0.0075418467241237,1427214.0,4575747.0,15031499.0,0.0949482150782167,0.304410558121981,5178730.336
991,NH,2001,1255517.0,5.884166666666666,21.400000000000002,28.708333333333332,61719.4,114108.0,301532.0,-187424.0,3.0,0.0074479278257482,990579.0,4306602.0,15074624.0,0.0657116887293507,0.2856855335164578,4862445.676
992,NH,2002,1269089.0,7.32,28.099999999999998,27.633333333333336,63474.19999999999,118236.0,310924.0,-192688.0,4.0,0.0073682775597298,1140940.0,4592464.0,15953078.0,0.0715184869026528,0.287873224214161,5556991.901
993,NH,2003,1279840.0,7.390000000000001,17.53333333333333,27.474999999999998,66119.4,117590.0,320331.0,-202741.0,5.0,0.0073063820477559,1331269.0,10133295.0,21597107.0,0.0616410799835366,0.46919686974741576,8478380.802
994,NH,2004,1290121.0,6.107500000000001,15.4,27.491666666666664,68428.1,132365.0,327919.0,-195554.0,5.0,0.007248157343380901,1315756.0,11436292.0,23875787.0,0.0551083823959394,0.4789912056092643,8812535.67
995,NH,2005,1298492.0,9.765833333333333,31.24166666666667,28.883333333333336,69556.1,128120.0,320438.0,-192318.0,5.0,0.007201430582552601,1798903.0,12214866.0,24470013.0,0.0735145911038134,0.4991769313731054,8972027.162
996,NH,2006,1308389.0,9.131666666666666,19.391666666666666,29.21666666666667,71424.5,121220.0,302705.0,-181485.0,5.0,0.0071469570594066,1528910.0,10331232.0,22063695.0,0.0692952834962593,0.468245776602695,7568883.348
997,NH,2007,1312540.0,6.839166666666667,21.75,27.041666666666668,71943.5,139517.0,305051.0,-165534.0,5.0,0.0071243543053925,1265229.0,10066225.0,23277171.0,0.0543549299869816,0.432450532755892,7845512.83
998,NH,2008,1315906.0,7.934166666666667,19.491666666666667,28.041666666666668,71195.6,127024.0,296356.0,-169332.0,5.0,0.0071061306810668,1643543.0,10660402.0,22876992.0,0.0718426181204242,0.4659879235871569,7638957.425
999,NH,2009,1316102.0,7.025833333333334,17.941666666666666,28.141666666666666,70498.6,126512.0,292039.0,-165527.0,5.0,0.0071050724032027,1742969.0,8411106.0,20164122.0,0.0864391219215991,0.4171322708719973,6337055.867
1000,NH,2010,1317105.0,6.7700000000000005,19.208333333333332,29.133333333333336,72950.4,149311.0,294106.0,-144795.0,5.0,0.0070996617581741,1553271.0,8519160.0,22195912.0,0.0699800485783147,0.3838166235295941,6420303.228
1001,NH,2011,1321939.0,7.3325,19.675,28.883333333333336,73465.0,123087.0,291169.0,-168082.0,5.0,0.0070737000723936,1670903.0,8943278.0,20065941.0,0.0832706026595015,0.4456944232019819,5996533.947000001
1002,NH,2012,1327372.0,6.9725,21.641666666666666,30.383333333333336,74082.8,121505.0,282471.0,-160966.0,5.0,0.0070447470641236,1455969.0,8339071.0,19222319.0,0.0757436706778198,0.433822318732719,5180602.1
1003,NH,2013,1331163.0,8.003333333333334,27.78333333333333,27.525000000000002,75503.4,155880.0,299737.0,-143857.0,5.0,0.007024684430080999,1816382.0,5668215.0,19778520.0,0.09183609289269361,0.2865843854848593,4206390.226
1004,NH,2014,1339344.0,7.368333333333333,26.691666666666666,26.95,76836.2,150867.0,308012.0,-157145.0,6.0,0.0069817761531018,1792943.0,5986740.0,19538395.0,0.0917651117197702,0.3064089962353612,4469549.525
1005,NH,2015,1343764.0,6.778333333333333,22.325,27.891666666666666,79319.3,150380.0,310961.0,-160581.0,6.0,0.0069588112198272,1693718.0,7163921.0,20015893.0,0.08461865778359219,0.357911635518835,5025557.561
1006,NH,2016,1351178.0,6.7441666666666675,25.399999999999995,29.116666666666664,80736.1,159358.0,302013.0,-142655.0,6.0,0.0069206277781313,1577710.0,5205251.0,19282493.0,0.0818208516917392,0.269946992849939,4111082.636
1007,NH,2017,1359076.0,7.596666666666667,32.35,28.55,81179.6,153268.0,311065.0,-157797.0,6.0,0.0068804099255669994,1824994.0,3972280.0,17446841.0,0.1046031198427268,0.2276790394318375,3251166.136
1008,NH,2018,1364941.0,7.9366666666666665,30.099999999999998,28.616666666666664,82269.5,150690.0,318481.0,-167791.0,5.0,0.0068508455676838,1761647.0,3829926.0,17087156.0,0.1030977302483807,0.2241406352233221,3584975.531
1009,NH,2019,1371857.0,7.276666666666666,24.275000000000002,27.008333333333336,84438.2,158779.0,312590.0,-153811.0,6.0,0.006816308113746501,1895448.0,3955621.0,18026595.0,0.10514731151390481,0.2194325106876812,3280959.967
1010,NH,2020,,,,,83152.6,136209.0,286223.0,-150014.0,5.0,,1757015.0,3808182.0,16350578.0,0.1074588922789151,0.2329080965822737,2619827.954
1011,NH,2021,,,,,89949.3,135943.0,292935.0,-156992.0,,,1532921.0,4820210.0,17193254.0,0.08915828266132748,0.2803547251730242,3233024.723
1012,NH,2022,,,,,91416.10000000002,148220.0,297228.0,-149008.0,,,1687522.0,5252731.0,18764393.0,0.0899321390252271,0.2799307710086865,3484068.876
1013,NH,2023,,,,,93466.7,,,,,,2006348.0,4453647.0,16824999.0,0.1192480308616957,0.2647041464905882,2888027.194
1014,NH,2024,,,,,,,,,,,,,,,,2879507.434
1015,NJ,1990,7762963.0,3.061666666666667,0.9,55.64166666666667,,277434.0,2249404.0,-1971970.0,,0.0011235400709754,31351.0,16067114.0,39968834.0,0.0007843861544722,0.40199106133543944,13426015.648209998
1016,NJ,1991,7814676.0,2.8674999999999997,0.5333333333333333,55.48333333333333,,295883.0,2277391.0,-1981508.0,,0.0011161051334693,21598.0,17981137.0,43526466.0,0.0004962038498599,0.41310813057967993,13142393.489829998
1017,NJ,1992,7880508.0,3.0749999999999997,0.2833333333333334,52.30833333333334,,264556.0,2362094.0,-2097538.0,,0.0011067814409933,22380.0,21232489.0,43664014.0,0.0005125502204172,0.486269746065948,13920752.217789998
1018,NJ,1993,7948915.0,3.2258333333333336,1.0999999999999999,53.13333333333333,,298730.0,2372788.0,-2074058.0,,0.0010972566696209,19005.0,22486034.0,48344882.0,0.0003931129669527001,0.4651171555243428,14619818.480519997
1019,NJ,1994,8014306.0,3.5416666666666665,0.42500000000000004,53.34166666666667,,272613.0,2482511.0,-2209898.0,,0.0010883038406569,15083.0,25220767.0,48435342.0,0.0003114048415307,0.5207100013870037,16950555.972239997
1020,NJ,1995,8083242.0,2.9758333333333336,0.13333333333333333,53.23333333333333,,219703.0,2474928.0,-2255225.0,,0.0010790225011202,10955.0,27090789.0,45098658.0,0.000242911884429,0.6007005574312211,18704615.57822
1021,NJ,1996,8149596.0,4.205,3.8083333333333336,52.40833333333333,,156903.0,2456095.0,-2299192.0,,0.0010702371013237,19033.0,25607288.0,37716583.0,0.0005046321401914,0.6789397650365093,17407456.85338
1022,NJ,1997,8218808.0,4.6125,0.725,52.78333333333333,454064.0999999999,185092.0,2472747.0,-2287655.0,11.0,0.0010612244500662,18371.0,26654181.0,41756261.0,0.00043995797420649997,0.6383277707743038,9647036.664
1023,NJ,1998,8287418.0,3.329166666666667,0.225,55.875,461237.3,323296.0,2451070.0,-2127774.0,12.0,0.0010524387692282,20670.0,24855925.0,53857633.0,0.0003837896106574001,0.4615116486831124,9540979.918
1024,NJ,1999,8359592.0,3.44,0.25,54.89166666666667,477827.9000000001,342452.0,2561343.0,-2218891.0,33.0,0.0010433523549953,17303.0,25956098.0,56803421.0,0.0003046119352565,0.4569460349932093,10748970.421
1025,NJ,2000,8430621.0,3.891666666666667,2.275,53.1,503901.5,338189.0,2477618.0,-2139429.0,33.0,0.00103456198541,14036.0,27684640.0,58085215.0,0.0002416449693781,0.4766211160619789,11194722.871
1026,NJ,2001,8492671.0,2.2691666666666666,0.7999999999999999,54.68333333333334,509631.5,347027.0,2452594.0,-2105567.0,29.0,0.0010270031654352,18002.0,27323866.0,59421260.0,0.0003029555415014,0.459833164089755,10948595.19
1027,NJ,2002,8552643.0,3.640833333333333,0.6749999999999999,55.36666666666667,517752.2,350805.0,2479694.0,-2128889.0,33.0,0.0010198017150955,12030.0,29405045.0,61569387.0,0.0001953893093007,0.4775919727769906,12440662.22
1028,NJ,2003,8601402.0,4.0325,3.483333333333334,52.925000000000004,529815.9,335954.0,2507713.0,-2171759.0,32.0,0.0010140207375495,38891.0,26106693.0,57399351.0,0.0006775512148212,0.4548255780801424,12125128.851
1029,NJ,2004,8634561.0,3.2591666666666668,1.0416666666666667,53.89166666666667,536174.0,309241.0,2551434.0,-2242193.0,35.0,0.0010101266294835,37503.0,27709532.0,55882342.0,0.000671106447185,0.4958548802410608,13573681.394
1030,NJ,2005,8651974.0,3.665833333333333,1.55,54.291666666666664,546357.8,347114.0,2647470.0,-2300356.0,31.0,0.0010080936442943,31113.0,27932047.0,60549583.0,0.0005138433405891,0.4613086600447767,14594603.397
1031,NJ,2006,8661679.0,4.224166666666666,0.7416666666666667,56.23333333333333,555211.0,361266.0,2530794.0,-2169528.0,27.0,0.0010069641232375,51427.0,26799818.0,60700139.0,0.0008472303498349001,0.4415116413489597,13557286.205
1032,NJ,2007,8677885.0,3.445833333333333,0.9083333333333333,55.324999999999996,560823.8,355767.0,2654485.0,-2298718.0,30.0,0.001005083611963,41321.0,29415773.0,62671245.0,0.0006593294899439,0.4693663417728497,14697856.035
1033,NJ,2008,8711090.0,3.8825,0.4916666666666667,55.666666666666664,573202.7,358898.0,2581312.0,-2222414.0,34.0,0.0010012524265046,49327.0,30105558.0,63674789.0,0.0007746708041702,0.4728018494101331,14078696.382000001
