,year,month,state,monthly_num_plants,total_facility_age,total_weighted_facility_age,date,yearly_num_plants
12133,2017,8,WI,33,7050,1142779525.86,2017-08,32
12134,2017,8,WV,16,3098,1741817433.3000002,2017-08,14
12135,2017,8,WY,12,2214,1062085501.85,2017-08,12
12136,2017,9,AL,30,5691,1513126058.76,2017-09,24
12137,2017,9,AR,18,3354,760310580.12,2017-09,17
12138,2017,9,AZ,25,5001,1406493892.71,2017-09,23
12139,2017,9,CA,106,16332,1249104967.32,2017-09,101
12140,2017,9,CO,23,4719,876685235.28,2017-09,22
12141,2017,9,CT,23,3969,143243102.1,2017-09,16
12142,2017,9,DC,1,198,0.0,2017-09,0
12143,2017,9,DE,11,2196,75116867.58000001,2017-09,10
12144,2017,9,FL,56,12210,3838772122.68,2017-09,54
12145,2017,9,GA,31,6363,1739971987.98,2017-09,26
12146,2017,9,IA,24,4944,597949300.95,2017-09,18
12147,2017,9,ID,5,852,47982043.2,2017-09,4
12148,2017,9,IL,60,11745,1395899655.3,2017-09,44
12149,2017,9,IN,37,7692,1772863754.5800002,2017-09,33
12150,2017,9,KS,21,4593,539496619.71,2017-09,15
12151,2017,9,KY,23,5376,1412242391.7,2017-09,22
12152,2017,9,LA,27,5562,1377697982.04,2017-09,27
12153,2017,9,MA,30,6144,383617434.0,2017-09,27
12154,2017,9,MD,14,3105,351286957.26,2017-09,14
12155,2017,9,ME,6,1275,22277992.44,2017-09,6
12156,2017,9,MI,42,7401,1199733958.8,2017-09,32
12157,2017,9,MN,28,4914,605479608.6,2017-09,24
12158,2017,9,MO,30,6714,1582350328.56,2017-09,29
12159,2017,9,MS,22,4503,753574021.89,2017-09,22
12160,2017,9,MT,5,837,346234136.04,2017-09,5
12161,2017,9,NC,28,5445,1263568640.19,2017-09,26
12162,2017,9,ND,9,1632,634341993.96,2017-09,9
12163,2017,9,NE,15,2805,489458807.64,2017-09,16
12164,2017,9,NH,7,1155,66245931.629999995,2017-09,6
12165,2017,9,NJ,34,6588,469283302.11,2017-09,28
12166,2017,9,NM,16,3015,493253187.92999995,2017-09,16
12167,2017,9,NV,13,2394,456913316.88,2017-09,12
12168,2017,9,NY,83,16932,879502580.0699999,2017-09,73
12169,2017,9,OH,44,8103,1971004662.99,2017-09,28
12170,2017,9,OK,25,4962,999687860.5799999,2017-09,21
12171,2017,9,OR,8,1449,371045606.82,2017-09,8
12172,2017,9,PA,64,12828,1865233613.97,2017-09,62
12173,2017,9,RI,6,1320,131844551.67,2017-09,6
12174,2017,9,SC,23,4356,646550551.68,2017-09,17
12175,2017,9,SD,7,1191,52874343.45,2017-09,6
12176,2017,9,TN,14,2883,974763540.75,2017-09,11
12177,2017,9,TX,118,23052,5896267059.24,2017-09,118
12178,2017,9,UT,11,2049,680296013.49,2017-09,11
12179,2017,9,VA,38,6216,605349036.48,2017-09,34
12180,2017,9,VT,3,459,4875855.75,2017-09,3
12181,2017,9,WA,11,1734,403193192.25,2017-09,11
12182,2017,9,WI,36,7395,983668605.33,2017-09,32
12183,2017,9,WV,17,3201,1430756278.2,2017-09,14
12184,2017,9,WY,12,2226,913695356.49,2017-09,12
12185,2017,10,AL,24,5154,1547377888.08,2017-10,24
12186,2017,10,AR,14,2498,599254886.33,2017-10,17
12187,2017,10,AZ,24,4830,1274336779.36,2017-10,23
12188,2017,10,CA,106,16438,1125958220.86,2017-10,101
12189,2017,10,CO,21,4317,780468759.36,2017-10,22
12190,2017,10,CT,15,2955,199923722.48,2017-10,16
12191,2017,10,DE,8,1670,59813498.06,2017-10,10
12192,2017,10,FL,56,12266,3931085749.31,2017-10,54
12193,2017,10,GA,32,6578,1474921460.88,2017-10,26
12194,2017,10,IA,21,4203,383344463.65,2017-10,18
12195,2017,10,ID,5,857,31660490.749999996,2017-10,4
12196,2017,10,IL,45,9363,1279459360.88,2017-10,44
12197,2017,10,IN,31,6868,1976891059.67,2017-10,33
12198,2017,10,KS,14,3293,400273663.19,2017-10,15
12199,2017,10,KY,21,5058,1363680445.82,2017-10,22
12200,2017,10,LA,27,5589,1166641161.4,2017-10,27
12201,2017,10,MA,26,5579,346614564.83,2017-10,27
12202,2017,10,MD,11,2345,217720718.88,2017-10,14
12203,2017,10,ME,5,1082,25626620.82,2017-10,6
12204,2017,10,MI,31,5971,1198957316.6899998,2017-10,32
12205,2017,10,MN,27,4476,580387326.1899999,2017-10,24
12206,2017,10,MO,27,6126,1564205398.05,2017-10,29
12207,2017,10,MS,21,4236,657382097.51,2017-10,22
12208,2017,10,MT,4,673,310731499.18,2017-10,5
12209,2017,10,NC,27,5382,1138198117.35,2017-10,26
12210,2017,10,ND,9,1641,611517621.22,2017-10,9
12211,2017,10,NE,14,2429,397807424.06,2017-10,16
12212,2017,10,NH,5,932,37698617.69,2017-10,6
12213,2017,10,NJ,30,5748,468482999.46999997,2017-10,28
12214,2017,10,NM,15,2850,510522354.04,2017-10,16
12215,2017,10,NV,12,2157,421951642.26,2017-10,12
12216,2017,10,NY,70,14713,709117996.36,2017-10,73
12217,2017,10,OH,32,6701,1592320503.8200002,2017-10,28
12218,2017,10,OK,22,4639,745131699.53,2017-10,21
12219,2017,10,OR,8,1457,353286564.66,2017-10,8
12220,2017,10,PA,60,12423,1873096392.7,2017-10,62
12221,2017,10,RI,6,1326,139943661.59,2017-10,6
12222,2017,10,SC,17,3794,557317349.54,2017-10,17
12223,2017,10,SD,6,948,25583779.12,2017-10,6
12224,2017,10,TN,11,2645,720169748.76,2017-10,11
12225,2017,10,TX,115,22351,5098828801.12,2017-10,118
12226,2017,10,UT,10,1921,689060792.4,2017-10,11
12227,2017,10,VA,32,5486,475177173.19,2017-10,34
12228,2017,10,VT,3,462,7346250.0,2017-10,3
12229,2017,10,WA,11,1745,398104497.1,2017-10,11
12230,2017,10,WI,33,7038,1033469015.9599999,2017-10,32
12231,2017,10,WV,14,2948,1387273825.34,2017-10,14
12232,2017,10,WY,12,2238,837648026.4399999,2017-10,12
12233,2017,11,AL,26,5449,1446382931.02,2017-11,24
12234,2017,11,AR,15,2688,545301691.21,2017-11,17
12235,2017,11,AZ,25,5051,1095561733.93,2017-11,23
12236,2017,11,CA,103,15782,952101821.18,2017-11,101
12237,2017,11,CO,21,4374,822963940.5,2017-11,22
12238,2017,11,CT,15,2970,222635292.92,2017-11,16
12239,2017,11,DC,1,200,0.0,2017-11,0
12240,2017,11,DE,9,1851,41909296.02,2017-11,10
12241,2017,11,FL,54,12066,3048846469.79,2017-11,54
12242,2017,11,GA,29,5752,1225907054.2,2017-11,26
12243,2017,11,IA,19,4085,524927961.45,2017-11,18
12244,2017,11,ID,5,862,49031701.37,2017-11,4
12245,2017,11,IL,43,8873,1282501902.86,2017-11,44
12246,2017,11,IN,28,6272,1839065563.35,2017-11,33
12247,2017,11,KS,17,3781,439963403.26,2017-11,15
12248,2017,11,KY,21,5079,1438691744.74,2017-11,22
12249,2017,11,LA,25,5114,1043249562.1,2017-11,27
12250,2017,11,MA,26,5689,265327645.02,2017-11,27
12251,2017,11,MD,14,3133,203442898.96,2017-11,14
12252,2017,11,ME,5,1087,9732384.79,2017-11,6
12253,2017,11,MI,33,6537,1126459674.4,2017-11,32
12254,2017,11,MN,25,4100,717289989.96,2017-11,24
12255,2017,11,MO,28,6356,1504661944.24,2017-11,29
12256,2017,11,MS,19,3770,650463577.43,2017-11,22
12257,2017,11,MT,5,736,384194564.29,2017-11,5
12258,2017,11,NC,24,4851,1155878119.8600001,2017-11,26
12259,2017,11,ND,9,1650,621011217.46,2017-11,9
12260,2017,11,NE,14,2875,448209095.71999997,2017-11,16
12261,2017,11,NH,6,1212,47638781.89,2017-11,6
12262,2017,11,NJ,32,6211,331507251.59999996,2017-11,28
12263,2017,11,NM,16,3047,503162231.13,2017-11,16
12264,2017,11,NV,11,2137,346761546.26,2017-11,12
12265,2017,11,NY,67,14285,625951425.39,2017-11,73
12266,2017,11,OH,30,6186,1790538809.64,2017-11,28
12267,2017,11,OK,21,4470,709414862.51,2017-11,21
12268,2017,11,OR,7,1214,265014616.89000002,2017-11,8
12269,2017,11,PA,59,12319,1767129941.23,2017-11,62
12270,2017,11,RI,6,1332,113166771.24000001,2017-11,6
12271,2017,11,SC,16,3662,527647067.3,2017-11,17
12272,2017,11,SD,7,1205,57406954.199999996,2017-11,6
12273,2017,11,TN,9,2196,619773418.34,2017-11,11
12274,2017,11,TX,114,22527,4778914265.34,2017-11,118
12275,2017,11,UT,11,2071,675567107.39,2017-11,11
12276,2017,11,VA,30,4992,427418845.39,2017-11,34
12277,2017,11,VT,3,465,3041994.5,2017-11,3
12278,2017,11,WA,11,1756,374362265.64,2017-11,11
12279,2017,11,WI,32,6859,1031127480.1800001,2017-11,32
12280,2017,11,WV,14,2962,1246249233.27,2017-11,14
12281,2017,11,WY,11,2053,815861660.6800001,2017-11,12
12282,2017,12,AL,24,5121,1647199825.8,2017-12,24
12283,2017,12,AR,17,3207,851586116.7,2017-12,17
12284,2017,12,AZ,23,4713,1086604579.56,2017-12,23
12285,2017,12,CA,101,15882,983033169.78,2017-12,101
12286,2017,12,CO,22,4536,917388167.7,2017-12,22
12287,2017,12,CT,16,3237,291310643.46,2017-12,16
12288,2017,12,DC,1,201,0.0,2017-12,0
12289,2017,12,DE,10,2112,60216840.72,2017-12,10
12290,2017,12,FL,54,12006,3116153218.44,2017-12,54
12291,2017,12,GA,26,5451,1592567899.14,2017-12,26
12292,2017,12,IA,18,3720,588306200.73,2017-12,18
12293,2017,12,ID,4,672,51589122.93000001,2017-12,4
12294,2017,12,IL,44,9201,1404110082.78,2017-12,44
12295,2017,12,IN,33,7434,2441941355.34,2017-12,33
12296,2017,12,KS,15,3381,596103989.67,2017-12,15
12297,2017,12,KY,22,5352,1685578613.01,2017-12,22
12298,2017,12,LA,27,5643,1289864313.18,2017-12,27
12299,2017,12,MA,27,5883,372046435.17,2017-12,27
12300,2017,12,MD,14,3147,302404201.56,2017-12,14
12301,2017,12,ME,6,1293,35328665.25,2017-12,6
12302,2017,12,MI,32,6351,1225403097.9,2017-12,32
12303,2017,12,MN,24,3927,747514116.21,2017-12,24
12304,2017,12,MO,29,6816,1834689707.04,2017-12,29
12305,2017,12,MS,22,4569,749554205.31,2017-12,22
12306,2017,12,MT,5,822,410233988.22,2017-12,5
12307,2017,12,NC,26,5316,1437240265.95,2017-12,26
12308,2017,12,ND,9,1659,643541508.03,2017-12,9
12309,2017,12,NE,16,2961,503620788.21,2017-12,16
12310,2017,12,NH,6,1218,82958574.03,2017-12,6
12311,2017,12,NJ,28,5331,403898399.58,2017-12,28
12312,2017,12,NM,16,3063,457610573.04,2017-12,16
12313,2017,12,NV,12,2181,377093792.09999996,2017-12,12
12314,2017,12,NY,73,15696,852458019.75,2017-12,73
12315,2017,12,OH,28,5754,2258581671.63,2017-12,28
12316,2017,12,OK,21,4566,805035733.11,2017-12,21
12317,2017,12,OR,8,1473,373795115.52,2017-12,8
12318,2017,12,PA,62,12921,2210611620.12,2017-12,62
12319,2017,12,RI,6,1338,98821384.14,2017-12,6
12320,2017,12,SC,17,3795,623659508.73,2017-12,17
12321,2017,12,SD,6,960,63534662.699999996,2017-12,6
12322,2017,12,TN,11,2667,1076359287.8400002,2017-12,11
12323,2017,12,TX,118,23514,5527798314.33,2017-12,118
12324,2017,12,UT,11,2082,734355029.1,2017-12,11
12325,2017,12,VA,34,5796,596528572.41,2017-12,34
12326,2017,12,VT,3,468,7679952.0,2017-12,3
12327,2017,12,WA,11,1767,432771762.63,2017-12,11
12328,2017,12,WI,32,6969,1146832203.54,2017-12,32
12329,2017,12,WV,14,2976,1661674047.06,2017-12,14
12330,2017,12,WY,12,2262,923587223.61,2017-12,12
12331,2018,1,AL,25,5335,2050954571.22,2018-01,26
12332,2018,1,AR,18,3426,917091125.63,2018-01,14
12333,2018,1,AZ,20,4022,1077151513.97,2018-01,24
12334,2018,1,CA,89,14090,907076275.48,2018-01,97
12335,2018,1,CO,22,4558,883883608.2,2018-01,22
12336,2018,1,CT,16,3253,305793567.16,2018-01,15
12337,2018,1,DC,1,202,0.0,2018-01,0
12338,2018,1,DE,10,2122,89224745.05,2018-01,7
12339,2018,1,FL,52,11668,3537509239.09,2018-01,51
12340,2018,1,GA,31,6430,1994414967.8799999,2018-01,29
12341,2018,1,IA,19,4123,666987827.72,2018-01,18
12342,2018,1,ID,4,619,38078916.43,2018-01,4
12343,2018,1,IL,46,9622,1626957503.95,2018-01,39
12344,2018,1,IN,31,7033,2742098853.84,2018-01,30
12345,2018,1,KS,18,3918,623817450.3399999,2018-01,13
12346,2018,1,KY,22,5374,2066210751.85,2018-01,22
12347,2018,1,LA,28,5923,1487148756.04,2018-01,25
12348,2018,1,MA,26,5681,429960010.71,2018-01,24
12349,2018,1,MD,14,2987,516036654.85,2018-01,17
12350,2018,1,ME,6,1299,58927386.42,2018-01,4
12351,2018,1,MI,35,6938,1633124870.53,2018-01,31
12352,2018,1,MN,26,4403,799981829.36,2018-01,27
12353,2018,1,MO,32,7127,2017635416.78,2018-01,21
12354,2018,1,MS,23,4778,951527229.52,2018-01,21
12355,2018,1,MT,6,999,399278253.57,2018-01,6
12356,2018,1,NC,27,5463,1901493114.0,2018-01,27
12357,2018,1,ND,9,1668,700854762.93,2018-01,9
12358,2018,1,NE,16,2977,526908731.99,2018-01,14
12359,2018,1,NH,6,1224,134715777.67000002,2018-01,5
12360,2018,1,NJ,31,5998,344575788.96,2018-01,29
12361,2018,1,NM,15,2826,329710415.72,2018-01,15
12362,2018,1,NV,10,1978,374986366.2,2018-01,11
12363,2018,1,NY,73,15778,1067047517.43,2018-01,67
12364,2018,1,OH,29,5984,2392967566.19,2018-01,27
12365,2018,1,OK,22,4780,912279073.28,2018-01,24
12366,2018,1,OR,7,1228,252392901.07999998,2018-01,8
12367,2018,1,PA,65,13610,2125705021.2,2018-01,63
12368,2018,1,RI,6,1344,82490792.25999999,2018-01,5
12369,2018,1,SC,18,3996,860243984.01,2018-01,17
12370,2018,1,SD,7,1219,72341999.52,2018-01,5
12371,2018,1,TN,11,2678,1216619562.45,2018-01,11
12372,2018,1,TX,120,23703,5668451670.08,2018-01,112
12373,2018,1,UT,10,1951,677150538.01,2018-01,11
12374,2018,1,VA,35,6083,815426574.99,2018-01,30
12375,2018,1,VT,3,471,10545040.0,2018-01,3
12376,2018,1,WA,10,1633,288430576.62,2018-01,11
12377,2018,1,WI,33,7122,1139873535.68,2018-01,32
12378,2018,1,WV,14,2990,1835043963.17,2018-01,13
12379,2018,1,WY,12,2274,949273838.38,2018-01,12
12380,2018,2,AL,22,4808,1366542433.52,2018-02,26
12381,2018,2,AR,14,2554,630100828.59,2018-02,14
12382,2018,2,AZ,21,4305,967516028.0400001,2018-02,24
12383,2018,2,CA,94,14429,843001372.55,2018-02,97
12384,2018,2,CO,22,4580,815691227.26,2018-02,22
12385,2018,2,CT,13,2633,205410030.60000002,2018-02,15
12386,2018,2,DC,1,203,0.0,2018-02,0
12387,2018,2,DE,9,1878,36562388.17,2018-02,7
12388,2018,2,FL,51,11394,2893995501.38,2018-02,51
12389,2018,2,GA,18,3687,1192693922.71,2018-02,29
12390,2018,2,IA,18,3846,588550318.84,2018-02,18
12391,2018,2,ID,4,722,22359378.419999998,2018-02,4
12392,2018,2,IL,33,6999,1244152988.78,2018-02,39
12393,2018,2,IN,30,6786,1799699154.14,2018-02,30
12394,2018,2,KS,17,3796,519907325.94,2018-02,13
12395,2018,2,KY,21,5205,1450508779.75,2018-02,22
12396,2018,2,LA,25,5189,1099525333.3999999,2018-02,25
12397,2018,2,MA,19,4196,323225250.33000004,2018-02,24
12398,2018,2,MD,14,2923,182932651.58,2018-02,17
12399,2018,2,ME,3,636,16089766.719999999,2018-02,4
12400,2018,2,MI,29,5884,1315234874.06,2018-02,31
12401,2018,2,MN,26,4480,646119478.35,2018-02,27
12402,2018,2,MO,27,6159,1631069578.94,2018-02,21
12403,2018,2,MS,19,3908,625269763.16,2018-02,21
12404,2018,2,MT,5,862,318785889.04,2018-02,6
12405,2018,2,NC,24,4860,1018604803.04,2018-02,27
12406,2018,2,ND,9,1677,601067140.64,2018-02,9
12407,2018,2,NE,16,2993,487781656.23,2018-02,14
12408,2018,2,NH,5,952,39692100.63,2018-02,5
12409,2018,2,NJ,27,5172,351125763.76,2018-02,29
12410,2018,2,NM,16,3095,260305824.57,2018-02,15
12411,2018,2,NV,10,1856,324899770.15999997,2018-02,11
12412,2018,2,NY,64,13877,569005331.51,2018-02,67
12413,2018,2,OH,28,5783,1899052829.87,2018-02,27
12414,2018,2,OK,23,5041,778504668.8000001,2018-02,24
12415,2018,2,OR,7,1235,176457389.72,2018-02,8
12416,2018,2,PA,59,12277,1585453891.1299999,2018-02,63
12417,2018,2,PR,1,8,923544.0,2018-02,0
12418,2018,2,RI,5,1117,75735428.72999999,2018-02,5
12419,2018,2,SC,16,3710,474461402.71000004,2018-02,17
12420,2018,2,SD,6,972,70722066.69,2018-02,5
12421,2018,2,TN,11,2689,614300945.64,2018-02,11
12422,2018,2,TX,114,22452,4342829453.03,2018-02,112
12423,2018,2,UT,10,1961,568114428.65,2018-02,11
12424,2018,2,VA,32,5515,496108514.32,2018-02,30
12425,2018,2,VT,3,474,7822692.0,2018-02,3
12426,2018,2,WA,11,1789,83404504.82,2018-02,11
12427,2018,2,WI,34,7253,984088230.44,2018-02,32
12428,2018,2,WV,13,2804,1309692387.95,2018-02,13
12429,2018,2,WY,12,2286,786833228.39,2018-02,12
12430,2018,3,AL,24,5205,1506816135.96,2018-03,26
12431,2018,3,AR,16,3078,543834270.78,2018-03,14
12432,2018,3,AZ,23,4719,942243650.19,2018-03,24
12433,2018,3,CA,98,15294,842889613.71,2018-03,97
12434,2018,3,CO,21,4395,791302413.69,2018-03,22
12435,2018,3,CT,13,2646,244673073.9,2018-03,15
12436,2018,3,DC,1,204,0.0,2018-03,0
12437,2018,3,DE,7,1455,50821164.72,2018-03,7
12438,2018,3,FL,50,11220,3053644346.4900002,2018-03,51
12439,2018,3,GA,29,6015,1287294951.54,2018-03,29
12440,2018,3,IA,17,3783,446394870.27,2018-03,18
12441,2018,3,ID,3,612,36159514.41,2018-03,4
12442,2018,3,IL,43,9186,1384417425.99,2018-03,39
12443,2018,3,IN,32,7161,2155060293.51,2018-03,30
12444,2018,3,KS,20,4464,396241896.0,2018-03,13
12445,2018,3,KY,20,4884,1408935181.47,2018-03,22
12446,2018,3,LA,25,5280,994683755.01,2018-03,25
12447,2018,3,MA,24,5304,348765968.7,2018-03,24
12448,2018,3,MD,14,2937,430741837.74,2018-03,17
12449,2018,3,ME,3,630,40541645.339999996,2018-03,4
12450,2018,3,MI,31,6264,1289782253.58,2018-03,31
12451,2018,3,MN,26,4356,648505829.73,2018-03,27
12452,2018,3,MO,29,6300,1426264895.43,2018-03,21
12453,2018,3,MS,18,3672,620026199.13,2018-03,21
12454,2018,3,MT,5,867,374206017.03000003,2018-03,6
12455,2018,3,NC,25,5094,1409172567.06,2018-03,27
12456,2018,3,ND,9,1686,649569729.27,2018-03,9
12457,2018,3,NE,15,2970,515588740.23,2018-03,14
12458,2018,3,NH,5,1053,28119773.46,2018-03,5
12459,2018,3,NJ,27,5298,419959978.68,2018-03,29
12460,2018,3,NM,15,2931,350667960.78000003,2018-03,15
12461,2018,3,NV,10,1866,372400794.99,2018-03,11
12462,2018,3,NY,66,14283,662263965.09,2018-03,67
12463,2018,3,OH,29,6042,2089569385.9199998,2018-03,27
12464,2018,3,OK,23,5004,676157377.77,2018-03,24
12465,2018,3,OR,7,1242,287009071.32,2018-03,8
12466,2018,3,PA,59,12390,1649706789.6299999,2018-03,63
12467,2018,3,PR,1,9,2051217.0,2018-03,0
12468,2018,3,RI,5,1122,84457596.33000001,2018-03,5
12469,2018,3,SC,15,3471,581163042.51,2018-03,17
12470,2018,3,SD,6,1041,66602524.050000004,2018-03,5
12471,2018,3,TN,9,2190,624058651.71,2018-03,11
12472,2018,3,TX,109,21654,4376717691.78,2018-03,112
12473,2018,3,UT,11,2115,527886709.2,2018-03,11
12474,2018,3,VA,32,5478,599922102.33,2018-03,30
12475,2018,3,VT,2,366,8425327.5,2018-03,3
12476,2018,3,WA,9,1299,106100219.58,2018-03,11
12477,2018,3,WI,33,7203,908833438.83,2018-03,32
12478,2018,3,WV,14,3018,1177603743.78,2018-03,13
12479,2018,3,WY,12,2298,849671351.9100001,2018-03,12
12480,2018,4,AL,25,5056,1576936683.23,2018-04,26
12481,2018,4,AR,16,2968,740883120.38,2018-04,14
12482,2018,4,AZ,24,4998,975318731.88,2018-04,24
12483,2018,4,CA,99,15492,665645450.25,2018-04,97
12484,2018,4,CO,21,4491,701543934.38,2018-04,22
12485,2018,4,CT,17,3275,207287186.55,2018-04,15
12486,2018,4,DC,1,205,0.0,2018-04,0
12487,2018,4,DE,9,1896,68148408.34,2018-04,7
12488,2018,4,FL,54,12090,3364458140.71,2018-04,51
12489,2018,4,GA,26,5579,993929348.4599999,2018-04,29
12490,2018,4,IA,21,4428,530664906.33,2018-04,18
12491,2018,4,ID,4,814,22687982.57,2018-04,4
12492,2018,4,IL,48,10263,1067145965.83,2018-04,39
12493,2018,4,IN,33,7296,2022557499.08,2018-04,30
12494,2018,4,KS,18,4122,451247900.67,2018-04,13
12495,2018,4,KY,19,4624,1334800647.91,2018-04,22
12496,2018,4,LA,25,5239,1069388575.52,2018-04,25
12497,2018,4,MA,21,4701,193146587.17,2018-04,24
12498,2018,4,MD,14,2672,266077841.2,2018-04,17
12499,2018,4,ME,6,1317,26379498.200000003,2018-04,4
12500,2018,4,MI,32,6419,1265587307.72,2018-04,31
12501,2018,4,MN,26,4574,543689680.61,2018-04,27
12502,2018,4,MO,27,6294,1345401625.51,2018-04,21
12503,2018,4,MS,22,4567,804099151.43,2018-04,21
12504,2018,4,MT,3,441,222740501.22,2018-04,6
12505,2018,4,NC,26,5396,986500111.83,2018-04,27
12506,2018,4,ND,9,1695,645219748.87,2018-04,9
12507,2018,4,NE,16,3166,425883241.59,2018-04,14
12508,2018,4,NH,5,1058,44540125.589999996,2018-04,5
12509,2018,4,NJ,29,5570,442383076.04,2018-04,29
12510,2018,4,NM,16,3127,370557694.98,2018-04,15
12511,2018,4,NV,11,2060,332288092.05,2018-04,11
12512,2018,4,NY,65,14108,648746129.5500001,2018-04,67
12513,2018,4,OH,29,5996,1548788257.29,2018-04,27
12514,2018,4,OK,24,5283,772945551.11,2018-04,24
12515,2018,4,OR,7,1249,153175306.29,2018-04,8
12516,2018,4,PA,59,12434,1645418168.44,2018-04,63
12517,2018,4,PR,1,10,2738971.2,2018-04,0
12518,2018,4,RI,6,1362,97421261.41,2018-04,5
12519,2018,4,SC,18,3987,490492969.6,2018-04,17
12520,2018,4,SD,7,1240,37667958.78,2018-04,5
12521,2018,4,TN,9,2199,549946598.14,2018-04,11
12522,2018,4,TX,115,22783,4348328590.66,2018-04,112
12523,2018,4,UT,11,2126,423080329.98,2018-04,11
12524,2018,4,VA,30,5304,587397865.69,2018-04,30
12525,2018,4,VT,3,480,4607104.0,2018-04,3
12526,2018,4,WA,8,1208,51085573.89,2018-04,11
12527,2018,4,WI,35,7523,747499232.62,2018-04,32
12528,2018,4,WV,14,3032,1096704890.83,2018-04,13
12529,2018,4,WY,11,2108,664948121.29,2018-04,12
12530,2018,5,AL,30,5907,1804623040.97,2018-05,26
12531,2018,5,AR,18,3498,861733597.35,2018-05,14
12532,2018,5,AZ,24,5022,1174281631.18,2018-05,24
12533,2018,5,CA,98,15727,557788764.55,2018-05,97
12534,2018,5,CO,21,4389,787368401.2,2018-05,22
12535,2018,5,CT,23,3883,161979120.37,2018-05,15
12536,2018,5,DC,1,206,0.0,2018-05,0
12537,2018,5,DE,9,1842,70394351.47,2018-05,7
12538,2018,5,FL,55,12257,3719551234.3,2018-05,51
12539,2018,5,GA,29,6304,1539895459.6,2018-05,29
12540,2018,5,IA,23,4987,698197675.37,2018-05,18
12541,2018,5,ID,4,818,11428384.56,2018-05,4
12542,2018,5,IL,55,11225,1388378455.16,2018-05,39
12543,2018,5,IN,39,8013,2088258821.16,2018-05,30
12544,2018,5,KS,19,4310,587394521.88,2018-05,13
12545,2018,5,KY,22,5060,1760782104.8899999,2018-05,22
12546,2018,5,LA,28,6035,1390542895.04,2018-05,25
12547,2018,5,MA,27,5673,191782118.68,2018-05,24
12548,2018,5,MD,18,3432,548240680.16,2018-05,17
12549,2018,5,ME,6,1323,33323085.310000002,2018-05,4
12550,2018,5,MI,41,7576,1404997362.59,2018-05,31
12551,2018,5,MN,27,4857,662944976.63,2018-05,27
12552,2018,5,MO,35,7741,1648314337.46,2018-05,21
12553,2018,5,MS,23,4870,958481687.67,2018-05,21
12554,2018,5,MT,5,877,172835217.19000003,2018-05,6
12555,2018,5,NC,26,5368,1363697624.1399999,2018-05,27
12556,2018,5,ND,9,1704,516564087.75,2018-05,9
12557,2018,5,NE,18,3264,488405385.7,2018-05,14
12558,2018,5,NH,8,1480,25027858.15,2018-05,5
12559,2018,5,NJ,31,6200,396010206.09,2018-05,29
12560,2018,5,NM,16,3143,423275107.1,2018-05,15
12561,2018,5,NV,12,2316,365068014.35,2018-05,11
12562,2018,5,NY,75,15804,706176953.89,2018-05,67
12563,2018,5,OH,45,8433,1686495017.2,2018-05,27
12564,2018,5,OK,26,5347,1202423199.56,2018-05,24
12565,2018,5,OR,7,1256,46656249.33,2018-05,8
12566,2018,5,PA,64,12875,1592652269.25,2018-05,63
12567,2018,5,PR,1,11,3132250.33,2018-05,0
12568,2018,5,RI,6,1368,101267371.74,2018-05,5
12569,2018,5,SC,25,4694,746164460.37,2018-05,17
12570,2018,5,SD,7,1247,89358934.36000001,2018-05,5
12571,2018,5,TN,14,2812,816097368.11,2018-05,11
12572,2018,5,TX,122,24418,6055520377.95,2018-05,112
12573,2018,5,UT,11,2137,540694638.96,2018-05,11
12574,2018,5,VA,35,5812,622781632.48,2018-05,30
12575,2018,5,VT,2,226,0.0,2018-05,3
12576,2018,5,WA,7,1013,38127686.730000004,2018-05,11
12577,2018,5,WI,33,7095,803303255.92,2018-05,32
12578,2018,5,WV,16,3062,1359635909.9299998,2018-05,13
12579,2018,5,WY,12,2322,636993358.53,2018-05,12
12580,2018,6,AL,29,5751,1989714420.21,2018-06,26
12581,2018,6,AR,18,3516,1046644622.55,2018-06,14
12582,2018,6,AZ,25,5226,1435556161.23,2018-06,24
12583,2018,6,CA,105,16635,843569186.97,2018-06,97
12584,2018,6,CO,23,4926,936266521.71,2018-06,22
12585,2018,6,CT,22,3888,203071090.77,2018-06,15
12586,2018,6,DC,1,207,0.0,2018-06,0
12587,2018,6,DE,8,1956,60768210.599999994,2018-06,7
12588,2018,6,FL,54,12330,4248382792.68,2018-06,51
12589,2018,6,GA,29,6324,1930419651.03,2018-06,29
12590,2018,6,IA,23,4887,727049022.0,2018-06,18
12591,2018,6,ID,5,897,18544106.97,2018-06,4
12592,2018,6,IL,58,11886,1577968697.43,2018-06,39
12593,2018,6,IN,39,8052,2414695057.95,2018-06,30
12594,2018,6,KS,22,5040,505674869.49,2018-06,13
12595,2018,6,KY,24,5622,2028178904.25,2018-06,22
12596,2018,6,LA,28,6063,1573840005.51,2018-06,25
12597,2018,6,MA,28,5733,205411016.46,2018-06,24
12598,2018,6,MD,16,2910,331077836.46,2018-06,17
12599,2018,6,ME,4,861,35733598.26,2018-06,4
12600,2018,6,MI,42,7875,1555976977.62,2018-06,31
12601,2018,6,MN,29,5154,730147985.7900001,2018-06,27
12602,2018,6,MO,35,7878,1839576431.82,2018-06,21
12603,2018,6,MS,22,4635,971213398.29,2018-06,21
12604,2018,6,MT,5,882,217140090.42,2018-06,6
12605,2018,6,NC,28,5691,1664074574.1000001,2018-06,27
