,state,date,total_co2
737,AR,2016-06-01,3269234.017
738,AR,2016-07-01,3855687.165
739,AR,2016-08-01,3764325.66
740,AR,2016-09-01,3636185.954
741,AR,2016-10-01,3031559.818
742,AR,2016-11-01,2267042.386
743,AR,2016-12-01,3538204.841
744,AR,2017-01-01,3629727.5640000002
745,AR,2017-02-01,2437250.139
746,AR,2017-03-01,1978458.505
747,AR,2017-04-01,2414282.707
748,AR,2017-05-01,2382040.849
749,AR,2017-06-01,3197935.073
750,AR,2017-07-01,4035354.131
751,AR,2017-08-01,3892795.5760000004
752,AR,2017-09-01,3273520.144
753,AR,2017-10-01,2468854.64
754,AR,2017-11-01,2452643.384
755,AR,2017-12-01,3446443.109
756,AR,2018-01-01,3765765.2630000003
757,AR,2018-02-01,2481622.204
758,AR,2018-03-01,2204119.156
759,AR,2018-04-01,2664635.182
760,AR,2018-05-01,3152290.894
761,AR,2018-06-01,4136484.847
762,AR,2018-07-01,4416155.717
763,AR,2018-08-01,4309076.824
764,AR,2018-09-01,3632911.563
765,AR,2018-10-01,3446183.8000000003
766,AR,2018-11-01,3563940.359
767,AR,2018-12-01,3624740.018
768,AR,2019-01-01,3634362.564
769,AR,2019-02-01,2561120.275
770,AR,2019-03-01,2657403.042
771,AR,2019-04-01,1555147.9810000001
772,AR,2019-05-01,2506273.317
773,AR,2019-06-01,3566782.392
774,AR,2019-07-01,3865491.5
775,AR,2019-08-01,3821696.811
776,AR,2019-09-01,3739247.245
777,AR,2019-10-01,2549996.632
778,AR,2019-11-01,2757435.593
779,AR,2019-12-01,2761354.397
780,AR,2020-01-01,1788103.751
781,AR,2020-02-01,1629787.499
782,AR,2020-03-01,2272188.693
783,AR,2020-04-01,1351783.152
784,AR,2020-05-01,1509766.9000000001
785,AR,2020-06-01,2394474.517
786,AR,2020-07-01,3661761.556
787,AR,2020-08-01,3824578.201
788,AR,2020-09-01,2288062.6720000003
789,AR,2020-10-01,1641138.902
790,AR,2020-11-01,1613750.571
791,AR,2020-12-01,2089515.766
792,AR,2021-01-01,2959232.761
793,AR,2021-02-01,2632211.2709999997
794,AR,2021-03-01,2197045.014
795,AR,2021-04-01,1689743.188
796,AR,2021-05-01,1955353.503
797,AR,2021-06-01,3245708.402
798,AR,2021-07-01,4029791.366
799,AR,2021-08-01,4272367.479
800,AR,2021-09-01,3638491.975
801,AR,2021-10-01,2934722.989
802,AR,2021-11-01,1858659.585
803,AR,2021-12-01,1925482.381
804,AR,2022-01-01,3555232.7789999996
805,AR,2022-02-01,3099740.901
806,AR,2022-03-01,2554795.621
807,AR,2022-04-01,1518630.933
808,AR,2022-05-01,2178339.657
809,AR,2022-06-01,2970566.736
810,AR,2022-07-01,4285587.318
811,AR,2022-08-01,4146277.997
812,AR,2022-09-01,3151302.7630000003
813,AR,2022-10-01,2412807.978
814,AR,2022-11-01,2281540.7060000002
815,AR,2022-12-01,2833807.1920000003
816,AR,2023-01-01,2975781.697
817,AR,2023-02-01,1731492.14
818,AR,2023-03-01,1753084.471
819,AR,2023-04-01,1333010.616
820,AR,2023-05-01,2978568.725
821,AR,2023-06-01,3124331.962
822,AR,2023-07-01,4008337.872
823,AR,2023-08-01,3924027.7520000003
824,AR,2023-09-01,2947954.567
825,AR,2023-10-01,2520222.355
826,AR,2023-11-01,2107798.982
827,AR,2023-12-01,2161191.69
828,AR,2024-01-01,3396970.8619999997
829,AR,2024-02-01,2014191.523
830,AR,2024-03-01,1763142.721
831,AR,2024-04-01,1205561.835
832,AR,2024-05-01,2242214.978
833,AR,2024-06-01,3227934.872
834,AR,2024-07-01,3450548.139
835,AR,2024-08-01,3432865.954
836,AR,2024-09-01,2488200.52
837,AR,2024-10-01,2540127.906
838,AR,2024-11-01,1499406.541
839,AR,2024-12-01,2088127.511
840,AZ,1990-01-01,2637152.8187576896
841,AZ,1990-02-01,2180267.1212316067
842,AZ,1990-03-01,2205084.073842534
843,AZ,1990-04-01,2253887.300149234
844,AZ,1990-05-01,2566310.958824096
845,AZ,1990-06-01,2898617.30330002
846,AZ,1990-07-01,3400765.5134260133
847,AZ,1990-08-01,3449218.180761114
848,AZ,1990-09-01,3096515.278368094
849,AZ,1990-10-01,2887384.5874628653
850,AZ,1990-11-01,2535144.054518431
851,AZ,1990-12-01,2709886.8093583016
852,AZ,1991-01-01,2659189.440190759
853,AZ,1991-02-01,2198485.9065942927
854,AZ,1991-03-01,2223510.2350485614
855,AZ,1991-04-01,2272721.2717086026
856,AZ,1991-05-01,2587755.6102970373
857,AZ,1991-06-01,2922838.7787252697
858,AZ,1991-07-01,3429183.048302627
859,AZ,1991-08-01,3478040.5966442027
860,AZ,1991-09-01,3122390.4322331846
861,AZ,1991-10-01,2911512.1998761543
862,AZ,1991-11-01,2556328.268573208
863,AZ,1991-12-01,2732531.211806101
864,AZ,1992-01-01,2871694.4721172336
865,AZ,1992-02-01,2374174.5246030986
866,AZ,1992-03-01,2401198.6337562297
867,AZ,1992-04-01,2454342.2946808394
868,AZ,1992-05-01,2794552.117635994
869,AZ,1992-06-01,3156412.941814754
870,AZ,1992-07-01,3703220.934489856
871,AZ,1992-08-01,3755982.858621007
872,AZ,1992-09-01,3371911.458625736
873,AZ,1992-10-01,3144181.216847213
874,AZ,1992-11-01,2760613.3082613647
875,AZ,1992-12-01,2950897.2385466737
876,AZ,1993-01-01,2962979.16339946
877,AZ,1993-02-01,2449644.178715965
878,AZ,1993-03-01,2477527.3233567406
879,AZ,1993-04-01,2532360.3014173526
880,AZ,1993-05-01,2883384.627433742
881,AZ,1993-06-01,3256748.1911772494
882,AZ,1993-07-01,3820937.976827423
883,AZ,1993-08-01,3875377.0835427702
884,AZ,1993-09-01,3479096.919864833
885,AZ,1993-10-01,3244127.647256873
886,AZ,1993-11-01,2848366.979844835
887,AZ,1993-12-01,3044699.607162756
888,AZ,1994-01-01,3078564.056321319
889,AZ,1994-02-01,2545204.0340099493
890,AZ,1994-03-01,2574174.891425569
891,AZ,1994-04-01,2631146.88685627
892,AZ,1994-05-01,2995864.56233551
893,AZ,1994-06-01,3383792.922237322
894,AZ,1994-07-01,3969991.575437939
895,AZ,1994-08-01,4026554.334725057
896,AZ,1994-09-01,3614815.405473749
897,AZ,1994-10-01,3370680.054835339
898,AZ,1994-11-01,2959480.8872372177
899,AZ,1994-12-01,3163472.3891047565
900,AZ,1995-01-01,2618321.4159693206
901,AZ,1995-02-01,2164698.2516332604
902,AZ,1995-03-01,2189337.991142515
903,AZ,1995-04-01,2237792.7229647785
904,AZ,1995-05-01,2547985.42417852
905,AZ,1995-06-01,2877918.8327451386
906,AZ,1995-07-01,3376481.298754568
907,AZ,1995-08-01,3424587.974879653
908,AZ,1995-09-01,3074403.656306405
909,AZ,1995-10-01,2866766.327578686
910,AZ,1995-11-01,2517041.0767624187
911,AZ,1995-12-01,2690536.027084731
912,AZ,1996-01-01,2617961.762957196
913,AZ,1996-02-01,2164400.908365244
914,AZ,1996-03-01,2189037.263356281
915,AZ,1996-04-01,2237485.339429504
916,AZ,1996-05-01,2547635.4325285004
917,AZ,1996-06-01,2877523.521393929
918,AZ,1996-07-01,3376017.504790208
919,AZ,1996-08-01,3424117.5729752346
920,AZ,1996-09-01,3073981.3557711327
921,AZ,1996-10-01,2866372.548137215
922,AZ,1996-11-01,2516695.33563248
923,AZ,1996-12-01,2690166.4546630755
924,AZ,1997-01-01,3162493.2750000004
925,AZ,1997-02-01,2657093.4
926,AZ,1997-03-01,2630504.1
927,AZ,1997-04-01,2693938.5
928,AZ,1997-05-01,3641916.8
929,AZ,1997-06-01,3429913.3
930,AZ,1997-07-01,3896438.076
931,AZ,1997-08-01,4004160.9620000003
932,AZ,1997-09-01,4058653.425
933,AZ,1997-10-01,3698707.953
934,AZ,1997-11-01,3211126.25
935,AZ,1997-12-01,3612289.75
936,AZ,1998-01-01,4176203.365
937,AZ,1998-02-01,2622524.628
938,AZ,1998-03-01,3276159.514
939,AZ,1998-04-01,3521411.55
940,AZ,1998-05-01,3039191.7
941,AZ,1998-06-01,2950545.8789999997
942,AZ,1998-07-01,4115210.401
943,AZ,1998-08-01,4344145.642
944,AZ,1998-09-01,3936589.307
945,AZ,1998-10-01,4062830.8789999997
946,AZ,1998-11-01,3632023.825
947,AZ,1998-12-01,3953165.6500000004
948,AZ,1999-01-01,3650427.3
949,AZ,1999-02-01,3223116.625
950,AZ,1999-03-01,3513401.002
951,AZ,1999-04-01,3393665.426
952,AZ,1999-05-01,3596784.8729999997
953,AZ,1999-06-01,3669691.567
954,AZ,1999-07-01,4213604.202
955,AZ,1999-08-01,4412850.894
956,AZ,1999-09-01,4071091.397
957,AZ,1999-10-01,4174272.211
958,AZ,1999-11-01,3716271.566
959,AZ,1999-12-01,4132739.501
960,AZ,2000-01-01,4129938.262
961,AZ,2000-02-01,3360694.489
962,AZ,2000-03-01,3758963.188
963,AZ,2000-04-01,3376945.785
964,AZ,2000-05-01,4004299.704
965,AZ,2000-06-01,4244587.246
966,AZ,2000-07-01,4387131.899
967,AZ,2000-08-01,4666057.229
968,AZ,2000-09-01,4301021.353
969,AZ,2000-10-01,4298527.3379999995
970,AZ,2000-11-01,4236569.811000001
971,AZ,2000-12-01,4639421.917
972,AZ,2001-01-01,4202472.775
973,AZ,2001-02-01,3730984.954
974,AZ,2001-03-01,3634026.026
975,AZ,2001-04-01,4432663.747
976,AZ,2001-05-01,4539385.105
977,AZ,2001-06-01,4288541.255
978,AZ,2001-07-01,4621143.232
979,AZ,2001-08-01,4631161.739
980,AZ,2001-09-01,4132329.192
981,AZ,2001-10-01,4529612.508
982,AZ,2001-11-01,3974071.604
983,AZ,2001-12-01,4007660.815
984,AZ,2002-01-01,4040040.6210000003
985,AZ,2002-02-01,3467498.3449999997
986,AZ,2002-03-01,3951351.167
987,AZ,2002-04-01,3906206.831
988,AZ,2002-05-01,4151850.125
989,AZ,2002-06-01,4175869.938
990,AZ,2002-07-01,4686075.069
991,AZ,2002-08-01,4867583.364
992,AZ,2002-09-01,4673086.598
993,AZ,2002-10-01,4314319.236
994,AZ,2002-11-01,4514951.513
995,AZ,2002-12-01,4741095.49
996,AZ,2003-01-01,4182525.61
997,AZ,2003-02-01,3618432.134
998,AZ,2003-03-01,3610013.639
999,AZ,2003-04-01,3664682.827
1000,AZ,2003-05-01,4005628.885
1001,AZ,2003-06-01,4519679.887
1002,AZ,2003-07-01,5714751.869
1003,AZ,2003-08-01,5550096.552
1004,AZ,2003-09-01,5127040.532
1005,AZ,2003-10-01,4790502.518999999
1006,AZ,2003-11-01,4468369.251
1007,AZ,2003-12-01,4725388.51
1008,AZ,2004-01-01,4841818.704
1009,AZ,2004-02-01,4107948.331
1010,AZ,2004-03-01,4374837.985
1011,AZ,2004-04-01,4305023.182
1012,AZ,2004-05-01,4713527.106
1013,AZ,2004-06-01,5206866.3319999995
1014,AZ,2004-07-01,5558363.697
1015,AZ,2004-08-01,5480074.835
1016,AZ,2004-09-01,4987916.072
1017,AZ,2004-10-01,4592290.75
1018,AZ,2004-11-01,4222118.73
1019,AZ,2004-12-01,4842279.954
1020,AZ,2005-01-01,4596592.3
1021,AZ,2005-02-01,3471386.1029999997
1022,AZ,2005-03-01,3712108.45
1023,AZ,2005-04-01,4488515.058
1024,AZ,2005-05-01,4915952.581
1025,AZ,2005-06-01,5032687.328
1026,AZ,2005-07-01,6100716.073
1027,AZ,2005-08-01,5858149.751
1028,AZ,2005-09-01,5150397.8440000005
1029,AZ,2005-10-01,5169816.403
1030,AZ,2005-11-01,4704594.155
1031,AZ,2005-12-01,5064274.66
1032,AZ,2006-01-01,4779489.017
1033,AZ,2006-02-01,4111007.5470000003
1034,AZ,2006-03-01,4527903.86
1035,AZ,2006-04-01,4320659.315
1036,AZ,2006-05-01,4829867.135
1037,AZ,2006-06-01,5358141.337
1038,AZ,2006-07-01,6148995.667
1039,AZ,2006-08-01,6146997.187
1040,AZ,2006-09-01,5836812.055
1041,AZ,2006-10-01,5610610.615
1042,AZ,2006-11-01,4920136.163
1043,AZ,2006-12-01,4825335.036
1044,AZ,2007-01-01,4948527.149
1045,AZ,2007-02-01,4445153.509000001
1046,AZ,2007-03-01,4894549.694
1047,AZ,2007-04-01,4816488.319
1048,AZ,2007-05-01,5664702.056
1049,AZ,2007-06-01,6130771.001
1050,AZ,2007-07-01,6452821.892
1051,AZ,2007-08-01,6688224.978
1052,AZ,2007-09-01,5737122.744
1053,AZ,2007-10-01,5358126.33
1054,AZ,2007-11-01,5422955.133
1055,AZ,2007-12-01,5792148.219
1056,AZ,2008-01-01,5732529.399
1057,AZ,2008-02-01,4593006.4
1058,AZ,2008-03-01,4887839.33
1059,AZ,2008-04-01,5116000.961
1060,AZ,2008-05-01,5082758.859
1061,AZ,2008-06-01,5883562.78
1062,AZ,2008-07-01,6475113.545
1063,AZ,2008-08-01,6639504.977
1064,AZ,2008-09-01,6115093.18
1065,AZ,2008-10-01,5803313.186
1066,AZ,2008-11-01,4907672.566
1067,AZ,2008-12-01,5041185.577
1068,AZ,2009-01-01,4797726.336
1069,AZ,2009-02-01,4149609.109
1070,AZ,2009-03-01,3959157.433
1071,AZ,2009-04-01,3806096.714
1072,AZ,2009-05-01,5088104.468
1073,AZ,2009-06-01,5007113.848999999
1074,AZ,2009-07-01,6332573.022
1075,AZ,2009-08-01,6381089.863
1076,AZ,2009-09-01,5665835.574
1077,AZ,2009-10-01,5133227.357
1078,AZ,2009-11-01,4660843.985
1079,AZ,2009-12-01,5398040.879
1080,AZ,2010-01-01,4984147.639
1081,AZ,2010-02-01,3912520.081
1082,AZ,2010-03-01,4368598.238
1083,AZ,2010-04-01,4209662.382
1084,AZ,2010-05-01,4825897.467999999
1085,AZ,2010-06-01,5354334.836999999
1086,AZ,2010-07-01,6209723.077
1087,AZ,2010-08-01,6203589.061
1088,AZ,2010-09-01,5784426.983
1089,AZ,2010-10-01,5151543.519
1090,AZ,2010-11-01,4756542.100000001
1091,AZ,2010-12-01,4952256.680000001
1092,AZ,2011-01-01,4972497.896
1093,AZ,2011-02-01,4013771.539
1094,AZ,2011-03-01,3836156.718
1095,AZ,2011-04-01,3986942.3030000003
1096,AZ,2011-05-01,4155584.5100000002
1097,AZ,2011-06-01,5059768.292
1098,AZ,2011-07-01,5879972.375
1099,AZ,2011-08-01,6462792.413
1100,AZ,2011-09-01,5588117.788
1101,AZ,2011-10-01,5128329.493
1102,AZ,2011-11-01,4801052.882
1103,AZ,2011-12-01,4793026.917
1104,AZ,2012-01-01,4930590.349
1105,AZ,2012-02-01,4296192.943
1106,AZ,2012-03-01,4137215.85
1107,AZ,2012-04-01,4160566.921
1108,AZ,2012-05-01,4636918.113
1109,AZ,2012-06-01,5254141.19
1110,AZ,2012-07-01,5690618.9459999995
1111,AZ,2012-08-01,6177440.126
1112,AZ,2012-09-01,5261454.888
1113,AZ,2012-10-01,5208574.798
1114,AZ,2012-11-01,4139387.274
1115,AZ,2012-12-01,4452235.505
1116,AZ,2013-01-01,4803521.416999999
1117,AZ,2013-02-01,3615420.933
1118,AZ,2013-03-01,4085096.733
1119,AZ,2013-04-01,4608368.235
1120,AZ,2013-05-01,4939070.748
1121,AZ,2013-06-01,5765900.601
1122,AZ,2013-07-01,6458835.271
1123,AZ,2013-08-01,6464831.356
1124,AZ,2013-09-01,5794909.603
1125,AZ,2013-10-01,5003115.976
1126,AZ,2013-11-01,4472445.848999999
1127,AZ,2013-12-01,5365738.552
1128,AZ,2014-01-01,5011271.385
1129,AZ,2014-02-01,3932633.983
1130,AZ,2014-03-01,4064844.07
1131,AZ,2014-04-01,3956989.827
1132,AZ,2014-05-01,4681820.403
1133,AZ,2014-06-01,5519554.956
1134,AZ,2014-07-01,6536586.828
1135,AZ,2014-08-01,6377105.774
1136,AZ,2014-09-01,5995096.456
1137,AZ,2014-10-01,5269507.176
1138,AZ,2014-11-01,4473725.824
1139,AZ,2014-12-01,4496577.765
1140,AZ,2015-01-01,4270393.914
1141,AZ,2015-02-01,3111405.986
1142,AZ,2015-03-01,3743077.59
1143,AZ,2015-04-01,3709379.099
1144,AZ,2015-05-01,4500441.05
1145,AZ,2015-06-01,5680466.943
1146,AZ,2015-07-01,6364642.501
1147,AZ,2015-08-01,6341661.432999999
1148,AZ,2015-09-01,5627312.967
1149,AZ,2015-10-01,5133311.813
1150,AZ,2015-11-01,4026760.764
1151,AZ,2015-12-01,4287117.116
1152,AZ,2016-01-01,4038977.741
1153,AZ,2016-02-01,3047162.735
1154,AZ,2016-03-01,2762026.14
1155,AZ,2016-04-01,3064569.282
1156,AZ,2016-05-01,3872157.167
1157,AZ,2016-06-01,5049794.128
1158,AZ,2016-07-01,5804885.614
1159,AZ,2016-08-01,5891098.749
1160,AZ,2016-09-01,5151708.865
1161,AZ,2016-10-01,4577996.691000001
1162,AZ,2016-11-01,3290347.4850000003
1163,AZ,2016-12-01,4046364.2290000003
1164,AZ,2017-01-01,3865901.5390000003
1165,AZ,2017-02-01,3192462.45
1166,AZ,2017-03-01,2889099.645
1167,AZ,2017-04-01,2975610.415
1168,AZ,2017-05-01,3795571.255
1169,AZ,2017-06-01,4719470.7299999995
1170,AZ,2017-07-01,5847444.209
1171,AZ,2017-08-01,5499456.159
1172,AZ,2017-09-01,4860991.137
1173,AZ,2017-10-01,4401013.966
1174,AZ,2017-11-01,4021696.636
1175,AZ,2017-12-01,3805811.724
1176,AZ,2018-01-01,3860621.343
1177,AZ,2018-02-01,3424753.867
1178,AZ,2018-03-01,3396938.996
1179,AZ,2018-04-01,3229444.302
1180,AZ,2018-05-01,3890557.062
1181,AZ,2018-06-01,4622838.905
1182,AZ,2018-07-01,6028121.381
1183,AZ,2018-08-01,5919792.727
1184,AZ,2018-09-01,5396984.034
1185,AZ,2018-10-01,4536241.057
1186,AZ,2018-11-01,4158411.492
1187,AZ,2018-12-01,4492223.227
1188,AZ,2019-01-01,3968906.381
1189,AZ,2019-02-01,3834993.972
1190,AZ,2019-03-01,3427502.7350000003
1191,AZ,2019-04-01,2850697.61
1192,AZ,2019-05-01,3297098.4940000004
1193,AZ,2019-06-01,4138003.478
1194,AZ,2019-07-01,5448885.985
1195,AZ,2019-08-01,5737934.759
1196,AZ,2019-09-01,4780720.14
1197,AZ,2019-10-01,4032778.1829999997
1198,AZ,2019-11-01,3195568.464
1199,AZ,2019-12-01,3238167.341
1200,AZ,2020-01-01,2965811.2720000003
1201,AZ,2020-02-01,2411219.817
1202,AZ,2020-03-01,1870010.954
1203,AZ,2020-04-01,2124882.912
1204,AZ,2020-05-01,3099975.581
1205,AZ,2020-06-01,3537571.375
1206,AZ,2020-07-01,4260692.891
1207,AZ,2020-08-01,4630623.725
1208,AZ,2020-09-01,4006113.613
1209,AZ,2020-10-01,3933168.083
1210,AZ,2020-11-01,3022090.028
1211,AZ,2020-12-01,3076932.1339999996
1212,AZ,2021-01-01,2721989.417
1213,AZ,2021-02-01,2363464.359
1214,AZ,2021-03-01,2034889.881
1215,AZ,2021-04-01,2569998.7460000003
1216,AZ,2021-05-01,3129827.823
1217,AZ,2021-06-01,3833209.725
1218,AZ,2021-07-01,4336291.355
1219,AZ,2021-08-01,4305617.848
1220,AZ,2021-09-01,3767931.359
1221,AZ,2021-10-01,3522972.483
1222,AZ,2021-11-01,2664822.451
1223,AZ,2021-12-01,2734486.75
1224,AZ,2022-01-01,2640958.301
1225,AZ,2022-02-01,2470571.574
1226,AZ,2022-03-01,2024341.878
1227,AZ,2022-04-01,1995959.825
1228,AZ,2022-05-01,2411822.06
1229,AZ,2022-06-01,3459267.996
1230,AZ,2022-07-01,3987851.85
1231,AZ,2022-08-01,4145355.3479999998
1232,AZ,2022-09-01,3854043.47
1233,AZ,2022-10-01,3138955.9220000003
1234,AZ,2022-11-01,2701613.573
1235,AZ,2022-12-01,3123243.258
1236,AZ,2023-01-01,3003059.087
1237,AZ,2023-02-01,2566428.325
1238,AZ,2023-03-01,2144220.838
1239,AZ,2023-04-01,2164655.446
1240,AZ,2023-05-01,2438229.29
1241,AZ,2023-06-01,2840217.381
1242,AZ,2023-07-01,4417071.85
1243,AZ,2023-08-01,4371957.6280000005
1244,AZ,2023-09-01,3494909.844
1245,AZ,2023-10-01,3532963.663
1246,AZ,2023-11-01,3098141.16
1247,AZ,2023-12-01,3089952.503
1248,AZ,2024-01-01,3126299.028
1249,AZ,2024-02-01,2487025.21
1250,AZ,2024-03-01,1819084.972
1251,AZ,2024-04-01,2038102.926
1252,AZ,2024-05-01,2329782.205
1253,AZ,2024-06-01,3214439.933
1254,AZ,2024-07-01,4137555.159
1255,AZ,2024-08-01,4051496.764
1256,AZ,2024-09-01,3524593.85
1257,AZ,2024-10-01,3344502.2939999998
1258,AZ,2024-11-01,2488683.599
1259,AZ,2024-12-01,2887099.302
1260,CA,1990-01-01,3087421.358989521
1261,CA,1990-02-01,2705720.3395031407
1262,CA,1990-03-01,2696906.7811818146
1263,CA,1990-04-01,2365917.3494082163
1264,CA,1990-05-01,2357640.7864317484
1265,CA,1990-06-01,2911451.9241826264
1266,CA,1990-07-01,4512111.595920755
1267,CA,1990-08-01,4805616.5075387005
1268,CA,1990-09-01,4221749.977216601
1269,CA,1990-10-01,3856663.894115849
1270,CA,1990-11-01,3237651.634107494
1271,CA,1990-12-01,3441608.8514035363
1272,CA,1991-01-01,2915134.24027003
1273,CA,1991-02-01,2554733.2512016306
1274,CA,1991-03-01,2546411.5151462955
1275,CA,1991-04-01,2233892.259256153
1276,CA,1991-05-01,2226077.5526388646
1277,CA,1991-06-01,2748984.413278345
1278,CA,1991-07-01,4260322.605753109
1279,CA,1991-08-01,4537449.087065311
1280,CA,1991-09-01,3986164.012440229
1281,CA,1991-10-01,3641450.7978366353
1282,CA,1991-11-01,3056981.2277718987
1283,CA,1991-12-01,3249557.037341501
1284,CA,1992-01-01,3496706.668417558
1285,CA,1992-02-01,3064405.2929368108
1286,CA,1992-03-01,3054423.361554191
1287,CA,1992-04-01,2679556.1767144534
1288,CA,1992-05-01,2670182.4276901656
1289,CA,1992-06-01,3297409.7715636985
1290,CA,1992-07-01,5110261.565095897
1291,CA,1992-08-01,5442675.078618934
1292,CA,1992-09-01,4781408.036432214
1293,CA,1992-10-01,4367924.16335871
1294,CA,1992-11-01,3666852.283065747
1295,CA,1992-12-01,3897847.174551624
1296,CA,1993-01-01,3221423.2790671946
1297,CA,1993-02-01,2823155.46692135
1298,CA,1993-03-01,2813959.377807997
1299,CA,1993-04-01,2468604.164942052
1300,CA,1993-05-01,2459968.378133935
1301,CA,1993-06-01,3037816.324337582
1302,CA,1993-07-01,4707948.686863212
1303,CA,1993-08-01,5014192.456296763
1304,CA,1993-09-01,4404984.637230761
1305,CA,1993-10-01,4024052.89186344
1306,CA,1993-11-01,3378173.929274557
1307,CA,1993-12-01,3590983.407261157
1308,CA,1994-01-01,3792736.67697291
1309,CA,1994-02-01,3323836.812680412
1310,CA,1994-03-01,3313009.814349716
1311,CA,1994-04-01,2906406.499929098
1312,CA,1994-05-01,2896239.172470302
1313,CA,1994-06-01,3576567.371971814
1314,CA,1994-07-01,5542894.587619356
1315,CA,1994-08-01,5903450.117211666
1316,CA,1994-09-01,5186200.430005283
1317,CA,1994-10-01,4737711.151534464
1318,CA,1994-11-01,3977286.762037473
1319,CA,1994-12-01,4227837.603217509
1320,CA,1995-01-01,2850102.6791868065
1321,CA,1995-02-01,2497741.60766707
1322,CA,1995-03-01,2489605.515030527
1323,CA,1995-04-01,2184058.0187246776
1324,CA,1995-05-01,2176417.6445836467
1325,CA,1995-06-01,2687659.3650800902
1326,CA,1995-07-01,4165282.23816283
1327,CA,1995-08-01,4436226.5109687215
1328,CA,1995-09-01,3897239.644950812
1329,CA,1995-10-01,3560216.3810060984
1330,CA,1995-11-01,2988785.307770046
1331,CA,1995-12-01,3177065.0868686754
1332,CA,1996-01-01,2518046.1021766523
1333,CA,1996-02-01,2206737.5204969863
1334,CA,1996-03-01,2199549.338646556
1335,CA,1996-04-01,1929600.2284894784
1336,CA,1996-05-01,1922850.0105182144
1337,CA,1996-06-01,2374528.552125515
1338,CA,1996-07-01,3679998.1912455545
1339,CA,1996-08-01,3919375.5915856096
1340,CA,1996-09-01,3443184.404856841
1341,CA,1996-10-01,3145426.670612342
1342,CA,1996-11-01,2640571.2500928235
1343,CA,1996-12-01,2806915.139153429
1344,CA,1997-01-01,1028439.125
1345,CA,1997-02-01,866471.5499999999
1346,CA,1997-03-01,1403322.875
1347,CA,1997-04-01,1551562.35
1348,CA,1997-05-01,2244535.5
1349,CA,1997-06-01,1604576.8
1350,CA,1997-07-01,2867779.55
1351,CA,1997-08-01,3087121.575
1352,CA,1997-09-01,3544864.1
1353,CA,1997-10-01,2126627.95
1354,CA,1997-11-01,1474264.25
1355,CA,1997-12-01,1886190.5250000001
1356,CA,1998-01-01,1579761.3
1357,CA,1998-02-01,1119507.375
1358,CA,1998-03-01,1415051.975
1359,CA,1998-04-01,1170903.9
1360,CA,1998-05-01,911643.975
1361,CA,1998-06-01,1180114.525
1362,CA,1998-07-01,3083332.525
1363,CA,1998-08-01,4221371.775
1364,CA,1998-09-01,3225514.45
1365,CA,1998-10-01,2306017.4250000003
1366,CA,1998-11-01,1760324.3
1367,CA,1998-12-01,1714039.425
1368,CA,1999-01-01,1600229.1
1369,CA,1999-02-01,1341260.35
1370,CA,1999-03-01,1445831.925
1371,CA,1999-04-01,1667535.05
1372,CA,1999-05-01,1413539.375
1373,CA,1999-06-01,1983561.425
1374,CA,1999-07-01,2971205.1750000003
1375,CA,1999-08-01,3184453.425
1376,CA,1999-09-01,2941786.452
1377,CA,1999-10-01,4050661.155
1378,CA,1999-11-01,2380546.286
1379,CA,1999-12-01,2195360.504
1380,CA,2000-01-01,2370437.296
1381,CA,2000-02-01,2108877.538
1382,CA,2000-03-01,1777239.735
1383,CA,2000-04-01,1571121.883
1384,CA,2000-05-01,2881212.8649999998
1385,CA,2000-06-01,4196923.329
1386,CA,2000-07-01,4694825.6280000005
1387,CA,2000-08-01,5654366.15
